#{"t_start": 1682559274.5639558, "env_id": "FuzzGym-v0"}
r,l,t
79.317085,11,6.844041
79.310287,11,7.339246
79.331597,11,7.849424
79.345466,11,8.39742
79.327604,11,8.945228
79.325654,11,9.455653
79.328239,11,9.969899
79.330935,11,10.480868
79.323176,11,11.013682
79.333988,11,11.526834
79.333771,11,12.048944
79.320829,11,12.560264
79.338269,11,13.115592
79.332935,11,13.662156
79.335858,11,14.207144
79.338572,11,14.771616
79.312993,11,15.296819
79.340896,11,15.848194
79.326198,11,16.404127
79.339018,11,16.964088
79.336483,11,17.506509
79.299426,11,17.940389
79.318333,11,18.413736
79.30546,11,18.88084
79.330711,11,19.405006
79.33264,11,19.946072
79.331709,11,20.47052
79.320273,11,20.979869
79.328673,11,21.512415
79.315921,11,21.999424
79.334696,11,22.531594
79.326722,11,23.070061
79.343602,11,23.638917
79.325765,11,24.166898
79.33627,11,24.695412
79.332801,11,25.204612
79.334743,11,25.757389
71.675076,11,26.292408
69.957823,11,26.812578
69.967888,11,27.345784
69.975327,11,27.865387
69.980521,11,28.408914
69.981684,11,28.95679
69.972706,11,29.476964
