#{"t_start": 1682559274.56486, "env_id": "FuzzGym-v0"}
r,l,t
79.330593,11,6.854275
79.327392,11,7.350082
79.311592,11,7.856985
79.334248,11,8.409583
79.340199,11,8.955701
79.320419,11,9.461599
79.327162,11,9.981242
79.337488,11,10.493052
79.327199,11,11.023689
79.329712,11,11.538278
79.330363,11,12.058051
79.328141,11,12.573224
79.327455,11,13.126311
79.324225,11,13.672973
79.332232,11,14.219113
79.34205,11,14.783167
79.335147,11,15.307837
79.333525,11,15.8609
79.337498,11,16.4158
79.337936,11,16.975507
79.329218,11,17.516999
79.302381,11,17.950729
79.297902,11,18.420598
79.324927,11,18.89129
79.328194,11,19.417466
79.333496,11,19.956837
79.33558,11,20.481659
79.332826,11,20.991049
79.324269,11,21.521932
79.316603,11,22.010719
79.32833,11,22.54219
79.326877,11,23.080506
79.335484,11,23.649557
79.319836,11,24.176304
79.315802,11,24.70452
79.326988,11,25.215562
79.327991,11,25.767201
71.660907,11,26.301402
69.963846,11,26.823082
69.976688,11,27.358267
69.972975,11,27.874641
69.96855,11,28.419003
69.976774,11,28.969241
