#{"t_start": 1680721463.390304, "env_id": "JPEGEncode-v0"}
r,l,t
0.000593,12,0.169711
0.000563,12,0.199453
0.000665,12,0.227807
0.000556,12,0.254996
0.000619,12,0.283873
0.000644,12,0.311633
0.000587,12,0.340215
0.000478,12,0.368096
0.000652,12,0.396728
0.000602,12,0.424722
0.0006,12,0.453075
0.000475,12,0.479875
0.000562,12,0.507809
0.000601,12,0.536448
0.000599,12,0.564047
0.000603,12,0.594072
0.000662,12,0.624901
0.000609,12,0.653625
0.000652,12,0.683886
0.000571,12,0.713958
0.000636,12,0.743094
0.000578,12,0.771254
0.00049,12,0.79843
0.000642,12,0.825941
0.000478,12,0.853214
0.000504,12,0.879249
0.000608,12,0.906685
0.000492,12,0.933288
0.000467,12,0.959195
0.000597,12,0.985391
0.000561,12,1.011819
0.000531,12,1.038615
0.000542,12,1.065214
0.000587,12,1.091387
0.000596,12,1.118969
0.000492,12,1.14662
0.000617,12,1.17664
0.000629,12,1.20571
0.000648,12,1.234668
0.000588,12,1.262618
0.000523,12,1.289778
0.000463,12,1.316267
0.000544,12,1.34299
0.000592,12,1.369807
0.000515,12,1.396563
0.000648,12,1.424586
0.000517,12,1.452517
0.000645,12,1.480495
0.000469,12,1.507304
0.000552,12,1.535997
0.000596,12,1.563724
0.000435,12,1.590246
0.000586,12,1.618696
0.000585,12,1.646324
0.000584,12,1.674481
0.0006,12,1.70112
0.000613,12,1.729265
0.000592,12,1.756803
0.000587,12,1.78403
0.000602,12,1.811773
0.000585,12,1.839228
0.000534,12,1.867507
0.000563,12,1.89555
0.000604,12,1.923359
0.0006,12,1.950286
0.000545,12,1.976424
0.000611,12,2.003583
0.00045,12,2.030923
0.000623,12,2.058571
0.000518,12,2.084817
0.000443,12,2.110626
0.000462,12,2.137675
0.000601,12,2.166193
0.00052,12,2.193422
0.000596,12,2.220233
0.000573,12,2.247356
0.000626,12,2.274393
0.000605,12,2.302354
0.000612,12,2.330534
0.000501,12,2.357017
0.000569,12,2.383128
0.000574,12,2.410027
0.000502,12,2.43562
0.000598,12,2.462466
0.00055,12,2.488502
0.000567,12,8.290082
0.000462,12,8.315462
0.000841,12,8.361738
0.000658,12,8.390979
0.000597,12,8.417767
0.000587,12,8.443634
0.000552,12,8.469447
0.000453,12,8.495048
0.000588,12,8.520831
0.000557,12,8.546414
0.000433,12,8.571842
0.000583,12,8.59751
0.000435,12,8.622562
0.000526,12,8.649277
0.000622,12,8.676218
0.000542,12,8.701871
0.000552,12,8.727466
0.00053,12,8.752906
0.000582,12,8.778704
0.000473,12,8.804167
0.000578,12,8.829234
0.000556,12,8.854941
0.000445,12,8.880309
0.000585,12,8.905774
0.000591,12,8.931357
0.000554,12,8.956958
0.00059,12,8.982627
0.000581,12,9.007954
0.000586,12,9.033752
0.00057,12,9.060983
0.000676,12,9.088827
0.000646,12,9.116228
0.000586,12,9.14209
0.000459,12,9.167145
0.000533,12,9.192798
0.000564,12,9.218607
0.000585,12,9.244042
0.000414,12,9.269305
0.000573,12,9.294907
0.000582,12,9.320589
0.000589,12,9.346107
0.000489,12,9.371516
0.000581,12,9.397055
0.000556,12,9.42245
0.000584,12,9.447693
0.000428,12,9.47282
0.000431,12,9.498005
0.000521,12,9.524381
0.000648,12,9.55098
0.000664,12,9.578132
0.000591,12,9.604154
0.000542,12,9.630714
0.000478,12,9.65715
0.000593,12,9.682877
0.000571,12,9.708426
0.000584,12,9.734326
0.000439,12,9.759812
0.000578,12,9.785322
0.000581,12,9.810998
0.000538,12,9.836778
0.00052,12,9.862201
0.000545,12,9.887621
0.000486,12,9.912966
0.000427,12,9.938529
0.00047,12,9.964229
0.000473,12,9.990292
0.000488,12,10.015996
0.000494,12,10.041378
0.000568,12,10.066861
0.000453,12,10.092033
0.000474,12,10.117587
0.000584,12,10.142903
0.000469,12,10.16845
0.000505,12,10.19389
0.000594,12,10.221122
0.000451,12,10.246612
0.000592,12,10.27256
0.000542,12,10.297906
0.000531,12,10.323249
0.000452,12,10.34868
0.000591,12,10.374503
0.000582,12,10.400091
0.000586,12,10.425596
0.000587,12,10.451039
0.000443,12,10.476445
0.000601,12,15.908884
0.00063,12,15.935352
0.000577,12,15.961119
0.000495,12,15.986515
0.000583,12,16.011878
0.0005,12,16.036959
0.000586,12,16.062392
0.000586,12,16.088078
0.000517,12,16.113449
0.000498,12,16.139159
0.000588,12,16.164934
