#{"t_start": 1680888984.2887673, "env_id": "JPEGEncode-v0"}
r,l,t
0.000528,12,7.33422
0.000577,12,7.373257
0.000631,12,7.413071
0.000521,12,7.457751
0.000608,12,7.496883
0.000576,12,7.536136
0.000582,12,7.575573
0.000638,12,7.616112
0.000616,12,7.656389
0.000616,12,7.695555
0.000634,12,7.735396
0.000611,12,7.774901
0.000631,12,7.814752
0.000628,12,7.854159
0.000631,12,7.894045
0.0006,12,7.933454
0.000501,12,7.973127
0.000471,12,8.012559
0.000482,12,8.051706
0.000515,12,8.090467
0.000599,12,8.129616
0.000483,12,8.168237
0.000644,12,8.213218
0.000465,12,8.252111
0.00055,12,8.291059
0.000636,12,8.330301
0.000595,12,8.369733
0.000612,12,8.409167
0.000466,12,8.448298
0.000631,12,8.488242
0.000499,12,8.527141
0.000506,12,8.566245
0.000466,12,8.605151
0.000633,12,8.644568
0.000631,12,8.683809
0.000463,12,8.722606
0.000468,12,8.761662
0.000633,12,8.801012
0.000615,12,8.840071
0.000608,12,8.879211
0.000473,12,8.924149
0.000632,12,8.963485
0.000564,12,9.001851
0.000585,12,9.041334
0.000542,12,9.080496
0.000589,12,9.119501
0.000612,12,9.15854
0.000484,12,9.197381
0.000466,12,9.23605
0.000576,12,9.275163
0.000624,12,9.314079
0.000591,12,9.35284
0.000628,12,9.392048
0.000628,12,9.431389
0.000485,12,9.470239
0.000646,12,9.509347
0.000629,12,9.548684
0.000586,12,9.587866
0.000467,12,9.626135
0.000536,12,9.670573
0.000466,12,9.709377
0.00059,12,9.748725
0.000541,12,9.788439
0.000626,12,9.827662
0.00062,12,9.866617
0.000616,12,9.906105
0.000468,12,9.944376
0.000643,12,9.984209
0.000615,12,10.02334
0.000628,12,10.062894
0.000468,12,10.101151
0.000575,12,10.140381
0.000631,12,10.17997
0.000623,12,10.219316
0.00057,12,10.259055
0.000574,12,10.298089
0.000495,12,10.337385
0.000512,12,10.376097
0.000613,12,10.420642
0.000558,12,10.45966
0.000465,12,10.498712
0.000634,12,10.53797
0.000469,12,10.576893
0.000506,12,10.615336
0.000568,12,10.653904
0.000525,12,15.337019
0.000472,12,15.375564
0.000462,12,15.413956
0.000465,12,15.452303
0.000474,12,15.490654
0.000465,12,15.528731
0.000479,12,15.566888
0.000479,12,15.605268
0.000458,12,15.645166
0.00046,12,15.683653
0.000469,12,15.721843
0.000465,12,15.763948
0.000459,12,15.8061
0.000459,12,15.847832
0.000468,12,15.892494
0.000474,12,15.93486
0.000472,12,15.977122
0.000467,12,16.019654
0.000465,12,16.061616
0.000477,12,16.103923
0.000462,12,16.146659
0.000468,12,16.1893
0.000463,12,16.232413
0.000491,12,16.275358
0.000474,12,16.31848
0.000468,12,16.361479
0.000497,12,16.404703
0.000509,12,16.44756
0.000474,12,16.490201
0.000496,12,16.53309
0.000507,12,16.576295
0.002863,12,16.622411
0.000471,12,16.664131
0.000495,12,16.703138
0.000505,12,16.743167
0.000468,12,16.786265
0.000515,12,16.829325
0.000473,12,16.871844
0.000479,12,16.914359
0.00047,12,16.957467
0.000483,12,17.000527
0.000479,12,17.043521
0.000484,12,17.086215
0.000466,12,17.128682
0.000477,12,17.171596
0.000491,12,17.214588
0.000503,12,17.257987
0.000471,12,17.300474
0.000477,12,17.346302
0.000469,12,17.389454
0.000467,12,17.43259
0.000466,12,17.474954
0.000476,12,17.517971
0.000473,12,17.561185
0.000468,12,17.603909
0.000474,12,17.647065
0.000491,12,17.689708
0.000508,12,17.732489
0.000475,12,17.774651
0.000474,12,17.817821
0.000474,12,17.860693
0.000487,12,17.902986
0.000464,12,17.945351
0.000458,12,17.987514
0.000466,12,18.029798
0.000464,12,18.074833
0.000473,12,18.116923
0.000462,12,18.159254
0.000469,12,18.201221
0.000483,12,18.243276
0.000472,12,18.285272
0.000478,12,18.327577
0.000477,12,18.369954
0.000472,12,18.412022
0.000468,12,18.454085
0.000474,12,18.495954
0.000468,12,18.538157
0.000461,12,18.580133
0.000465,12,18.622322
0.000464,12,18.664561
0.000471,12,18.706328
0.000458,12,18.74823
0.000459,12,18.792524
0.000491,12,18.834867
0.000478,12,18.877162
0.000532,12,23.936911
0.000638,12,23.981318
0.000541,12,24.02499
0.000634,12,24.069299
0.000631,12,24.113838
0.000478,12,24.157266
0.000546,12,24.201332
0.000639,12,24.245448
0.000633,12,24.291954
0.000631,12,24.336206
0.000635,12,24.380223
0.000634,12,24.424141
0.000547,12,24.467654
0.00062,12,24.511462
0.000468,12,24.554651
0.000631,12,24.598833
0.000557,12,24.642488
0.000613,12,24.686624
0.000636,12,24.730374
0.000592,12,24.774467
0.000633,12,24.817998
0.00049,12,24.861273
0.000471,12,24.904219
0.000462,12,24.947401
0.000469,12,24.991214
0.00048,12,25.034015
0.000632,12,25.07804
0.000614,12,25.121895
0.000576,12,25.1687
0.000627,12,25.212769
0.000565,12,25.256572
0.000623,12,25.300522
0.000614,12,25.343925
0.000469,12,25.387731
0.000471,12,25.43109
0.00063,12,25.475544
0.000588,12,25.519124
0.000631,12,25.562489
0.00059,12,25.755477
0.000591,12,25.79914
0.000648,12,25.842709
0.000598,12,25.885907
0.000642,12,25.929918
0.000522,12,25.973209
0.000638,12,26.020474
0.000631,12,26.065041
0.000628,12,26.108613
0.000638,12,26.152834
0.000463,12,26.195066
0.000606,12,26.23861
0.000633,12,26.282412
0.00047,12,26.325397
0.000532,12,26.368928
0.000525,12,26.412583
0.000629,12,26.455864
0.000471,12,26.499355
0.000543,12,26.542128
0.000482,12,26.585336
0.000489,12,26.628211
0.000551,12,26.671368
0.000629,12,26.714579
0.000632,12,26.758885
0.000485,12,26.802064
0.000556,12,26.84552
0.000634,12,26.892573
0.000571,12,26.935776
0.000626,12,26.979635
0.00063,12,27.023622
0.000628,12,27.067429
0.00063,12,27.111366
0.000522,12,27.155056
0.000587,12,27.199248
0.000496,12,27.242456
0.000636,12,27.286679
0.000634,12,27.330731
0.000622,12,27.374785
0.000557,12,27.419046
0.000574,12,27.462583
0.000545,12,27.505404
0.000464,12,27.54811
0.000623,12,27.592337
0.00064,12,27.635255
0.000637,12,27.679064
0.00066,12,27.722895
0.000469,12,27.769139
0.000499,12,27.813121
0.000523,12,32.879329
0.000625,12,32.922475
0.000529,12,32.965166
0.000471,12,33.007576
0.000475,12,33.050169
0.000483,12,33.092941
0.000564,12,33.13557
0.000475,12,33.177919
0.000539,12,33.220316
0.000472,12,33.262774
0.000543,12,33.30556
0.000485,12,33.348258
0.000471,12,33.390187
0.000521,12,33.432604
0.000487,12,33.475226
0.000476,12,33.517295
0.000483,12,33.5598
0.000461,12,33.602111
0.000459,12,33.644226
0.000591,12,33.686866
0.000473,12,33.729215
0.000496,12,33.771853
0.000461,12,33.814403
0.000493,12,33.856769
0.000468,12,33.898834
0.000483,12,33.941146
0.000459,12,33.983201
0.000461,12,34.024722
0.000546,12,34.070246
0.000485,12,34.112576
0.000477,12,34.154793
0.000486,12,34.197075
0.000466,12,34.239025
0.000528,12,34.282354
0.000465,12,34.324292
0.000459,12,34.366545
0.000465,12,34.408844
0.000461,12,34.451394
0.00048,12,34.494053
0.00057,12,34.53687
0.000469,12,34.579123
0.000462,12,34.621292
0.00048,12,34.663711
0.000462,12,34.706107
0.000543,12,34.748374
0.000478,12,34.790634
