#{"t_start": 1682476289.9497905, "env_id": "FuzzGym-v0"}
r,l,t
79.411804,11,5.773438
79.412059,11,6.328322
79.418968,11,6.839156
79.415263,11,7.360148
79.409957,11,7.894536
79.411501,11,8.445752
79.414608,11,9.01006
79.403232,11,9.56326
79.39913,11,10.108838
79.391291,11,10.62491
79.418704,11,11.182229
79.408744,11,11.701461
79.412367,11,12.218925
79.416726,11,12.78214
79.413373,11,13.324637
79.409532,11,13.870813
79.400398,11,14.348536
79.404995,11,14.85631
79.394105,11,15.367589
79.410872,11,15.922249
79.390185,11,16.429826
79.414425,11,16.981182
79.420163,11,17.556141
79.411996,11,18.087359
79.421729,11,18.615509
79.405046,11,19.136707
79.41838,11,19.689292
79.399292,11,20.209203
79.420406,11,20.760997
79.411461,11,21.286448
79.398433,11,21.82856
79.417051,11,22.37029
79.416515,11,22.907152
79.407913,11,23.431112
79.408258,11,23.962587
79.397275,11,24.49678
79.405521,11,25.0307
79.402371,11,25.567513
79.396886,11,26.074787
79.409128,11,26.59428
79.404944,11,27.118883
79.414132,11,27.655992
79.407604,11,28.18603
79.406498,11,28.73984
79.411032,11,29.195244
79.4126,11,29.732119
79.404226,11,30.287322
79.404834,11,30.816057
79.410344,11,31.335629
79.418642,11,31.870183
79.408255,11,32.397606
79.397609,11,32.903657
79.404019,11,33.424223
79.408958,11,33.956889
79.392741,11,34.474123
79.418316,11,35.037735
79.421221,11,35.600033
79.398175,11,36.151819
79.41456,11,36.694832
79.416235,11,37.265536
79.414012,11,37.816997
79.417829,11,38.344199
79.418554,11,38.908666
79.422685,11,39.427395
79.403226,11,39.964772
79.411645,11,40.498466
79.407641,11,41.034762
79.409614,11,41.581753
79.40779,11,42.13161
79.414652,11,42.660252
79.411455,11,43.183606
79.411816,11,43.722676
79.415268,11,44.268443
79.421836,11,44.829495
79.406,11,45.370847
79.415701,11,45.920629
79.398887,11,46.45445
79.413936,11,47.002252
79.407079,11,47.554185
79.400096,11,48.063947
79.416058,11,48.623942
79.405552,11,49.152956
79.411192,11,49.68374
79.402962,11,50.198535
79.40522,11,50.729683
79.412154,11,51.26802
79.412784,11,51.786209
79.391687,11,52.293177
79.401688,11,52.815862
79.406315,11,53.359254
79.429476,11,53.913001
79.41724,11,54.46072
79.414993,11,54.983654
79.388177,11,60.144281
79.393015,11,60.645833
79.40523,11,61.171402
79.408798,11,61.699025
79.413861,11,62.227547
79.404414,11,62.75521
79.388789,11,63.241789
79.40103,11,63.744208
79.393117,11,64.24084
79.404298,11,64.757055
79.406204,11,65.266629
79.398184,11,65.757545
79.394095,11,66.27649
79.404339,11,66.758346
79.40439,11,67.262621
79.393997,11,67.768043
79.410059,11,68.273922
79.40272,11,68.776578
79.405657,11,69.315183
79.41074,11,69.821463
79.414134,11,70.344119
79.411288,11,70.884303
79.413099,11,71.420646
79.400828,11,71.92691
79.407656,11,72.459015
79.409715,11,72.996153
79.394622,11,73.521399
79.41552,11,74.047681
79.401353,11,74.526763
79.409133,11,75.084072
79.414423,11,75.629445
79.412411,11,76.180351
79.422281,11,76.746249
79.399349,11,77.288281
79.415977,11,77.831381
79.410054,11,78.374053
79.416701,11,78.928895
79.416026,11,79.476086
79.401017,11,79.97356
79.396411,11,80.477212
79.387087,11,80.986495
79.412721,11,81.513529
79.407588,11,82.045271
79.396825,11,82.55545
79.395186,11,83.094784
79.402784,11,83.605716
79.40345,11,84.111608
79.398815,11,84.622828
79.408541,11,85.153922
79.401625,11,85.659724
79.403821,11,86.167387
79.397008,11,86.635012
79.408973,11,87.152392
79.41424,11,87.688753
79.40097,11,88.203251
79.415072,11,88.751333
79.400207,11,89.27032
79.415566,11,89.829629
79.412592,11,90.343984
79.415674,11,90.871727
79.394087,11,91.389843
79.405849,11,91.9164
79.421726,11,92.464629
79.413899,11,92.988096
79.388096,11,93.466759
79.361055,11,93.921031
79.413764,11,94.422856
79.41057,11,94.950373
79.405922,11,95.473945
79.411859,11,96.032381
79.386633,11,96.407464
79.408674,11,96.940441
79.409169,11,97.460642
79.4118,11,97.98862
79.396744,11,98.505927
79.394724,11,98.975059
79.400953,11,99.447049
79.412297,11,99.98384
79.392978,11,100.476313
79.384463,11,100.941518
79.406102,11,101.459896
79.402303,11,101.949524
79.40515,11,102.464478
79.405292,11,102.998382
79.396746,11,103.498457
79.40244,11,104.008904
79.405433,11,104.514595
79.4102,11,105.056846
79.411452,11,105.576153
79.407503,11,106.101665
79.396447,11,106.612447
79.391846,11,107.100593
79.391261,11,107.575827
79.409039,11,112.690896
79.406791,11,113.226632
79.423292,11,113.802881
79.419064,11,114.358196
79.416055,11,114.917997
79.424068,11,115.452368
79.411702,11,116.004818
79.40585,11,116.566818
79.406594,11,117.109326
79.405567,11,117.646708
79.396214,11,118.114426
79.405072,11,118.648363
79.407702,11,119.178753
79.405037,11,119.704883
79.417029,11,120.243731
79.400007,11,120.747428
79.406985,11,121.244123
79.406676,11,121.758205
79.394021,11,122.243829
79.412668,11,122.753389
79.39833,11,123.260544
79.408222,11,123.773291
79.401734,11,124.280468
79.404825,11,124.778416
79.381242,11,125.217098
79.397309,11,125.633253
79.417329,11,126.178279
79.405494,11,126.684162
79.405096,11,127.195853
