#{"t_start": 1682476289.9489298, "env_id": "FuzzGym-v0"}
r,l,t
79.419213,11,5.763543
79.417353,11,6.315718
79.384566,11,6.826173
79.408974,11,7.34821
79.413721,11,7.88363
79.41103,11,8.435553
79.418961,11,8.997449
79.416764,11,9.554494
79.417299,11,10.099051
79.414645,11,10.614917
79.409841,11,11.17066
79.400034,11,11.689833
79.400581,11,12.209485
79.420675,11,12.771313
79.402778,11,13.314308
79.40051,11,13.85949
79.397162,11,14.339277
79.406531,11,14.846623
79.396461,11,15.360264
79.41379,11,15.910762
79.398365,11,16.42056
79.414091,11,16.968706
79.413967,11,17.545783
79.408515,11,18.076979
79.417035,11,18.602826
79.403589,11,19.125989
79.418514,11,19.678356
79.402875,11,20.199101
79.406632,11,20.749429
79.405335,11,21.274326
79.419499,11,21.81826
79.400245,11,22.358331
79.406135,11,22.89549
79.412257,11,23.420934
79.412548,11,23.950344
79.411284,11,24.486274
79.413668,11,25.022009
79.413069,11,25.557132
79.396186,11,26.065373
79.391177,11,26.583318
79.408382,11,27.108848
79.40496,11,27.645674
79.415052,11,28.175461
79.410807,11,28.733003
79.379463,11,29.185681
79.411295,11,29.720539
79.418185,11,30.277101
79.406038,11,30.806933
79.399951,11,31.323925
79.411201,11,31.861329
79.407719,11,32.385631
79.393164,11,32.893042
79.404808,11,33.41301
79.409233,11,33.948081
79.411966,11,34.464116
79.415077,11,35.025848
79.422078,11,35.588966
79.419677,11,36.141567
79.407828,11,36.682654
79.421035,11,37.253342
79.405747,11,37.806741
79.403003,11,38.331726
79.418205,11,38.896853
79.400456,11,39.416857
79.409962,11,39.953593
79.419663,11,40.488434
79.414375,11,41.024532
79.407965,11,41.571235
79.41296,11,42.120573
79.389859,11,42.648952
79.406619,11,43.173256
79.417138,11,43.711579
79.413295,11,44.258364
79.406833,11,44.818828
79.409724,11,45.360534
79.40049,11,45.908057
79.410721,11,46.44423
79.400479,11,46.991564
79.40904,11,47.543364
79.399241,11,48.053764
79.42175,11,48.611392
79.400484,11,49.145119
79.389715,11,49.672108
79.407449,11,50.188604
79.413859,11,50.71902
79.414804,11,51.255217
79.409721,11,51.775568
79.405945,11,52.282127
79.411994,11,52.805428
79.405405,11,53.348105
79.399646,11,53.900926
79.403219,11,54.44962
79.399615,11,54.973086
79.403517,11,60.133864
79.402415,11,60.635813
79.398633,11,61.160778
79.409952,11,61.687074
79.400054,11,62.216358
79.405622,11,62.746825
79.393735,11,63.232747
79.404662,11,63.734999
79.38946,11,64.230584
79.407826,11,64.747832
79.39509,11,65.254922
79.406784,11,65.748422
79.407845,11,66.26658
79.390401,11,66.747124
79.402418,11,67.251554
79.407986,11,67.757646
79.405708,11,68.262373
79.39413,11,68.76664
79.411731,11,69.304308
79.396948,11,69.810507
79.397553,11,70.332313
79.415466,11,70.872678
79.409497,11,71.408339
79.396974,11,71.916968
79.411917,11,72.447289
79.408474,11,72.984225
79.410816,11,73.51065
79.393032,11,74.036405
79.384916,11,74.518048
79.416447,11,75.073063
79.408745,11,75.617663
79.412944,11,76.168992
79.417436,11,76.733772
79.4144,11,77.278308
79.410541,11,77.820571
79.406935,11,78.362504
79.410064,11,78.917454
79.411232,11,79.462886
79.395652,11,79.964048
79.418431,11,80.466643
79.410396,11,80.976743
79.405785,11,81.503615
79.415919,11,82.033704
79.402284,11,82.546575
79.411351,11,83.085472
79.396061,11,83.595001
79.406545,11,84.101511
79.411973,11,84.612446
79.407481,11,85.142211
79.401883,11,85.64986
79.40409,11,86.156803
79.383833,11,86.626296
79.405981,11,87.140886
79.401586,11,87.67932
79.393778,11,88.192533
79.415842,11,88.740731
79.411986,11,89.259049
79.413221,11,89.818645
79.395345,11,90.333438
79.394394,11,90.859161
79.397662,11,91.381632
79.414876,11,91.904035
79.412371,11,92.453621
79.398807,11,92.97719
79.409842,11,93.460805
79.399534,11,93.910137
79.403637,11,94.410189
79.407314,11,94.939377
79.401701,11,95.464219
79.414877,11,96.022122
79.372018,11,96.400083
79.406795,11,96.931077
79.396393,11,97.450369
79.402356,11,97.976512
79.406008,11,98.495779
79.400774,11,98.967988
79.390848,11,99.435645
79.416126,11,99.971736
79.403524,11,100.467166
79.407382,11,100.934685
79.410717,11,101.447782
79.389653,11,101.939913
79.406661,11,102.454203
79.416852,11,102.988203
79.392524,11,103.487658
79.403426,11,103.996758
79.396677,11,104.503294
79.411011,11,105.047217
79.405733,11,105.564084
79.404975,11,106.091311
79.404205,11,106.602838
79.404493,11,107.090789
79.396731,11,107.566213
79.401296,11,112.678913
79.403555,11,113.214584
79.419298,11,113.790579
79.410888,11,114.345557
79.410246,11,114.906792
79.405714,11,115.440486
79.415922,11,115.995178
79.41652,11,116.555628
79.41297,11,117.099634
79.406506,11,117.636072
79.398202,11,118.106737
79.403076,11,118.636114
79.403659,11,119.170888
79.411165,11,119.694314
79.405257,11,120.232696
79.408021,11,120.738088
79.398955,11,121.233576
79.398627,11,121.746966
79.406837,11,122.234055
79.404031,11,122.742046
79.398244,11,123.251681
79.401944,11,123.762389
79.408144,11,124.269047
79.401253,11,124.766897
79.391135,11,125.209013
79.375145,11,125.624753
79.407955,11,126.166922
79.401286,11,126.674649
79.393315,11,127.184772
79.384272,11,127.684854
79.40323,11,128.160893
79.395005,11,128.623264
79.364568,11,129.061589
79.388722,11,129.522965
79.39077,11,129.981528
79.373745,11,130.419899
79.387424,11,130.861109
79.373741,11,131.267159
79.379821,11,131.68035
79.376538,11,132.112058
79.389609,11,132.572315
79.372942,11,133.677848
79.388977,11,134.118797
79.390236,11,134.563725
79.385149,11,135.023092
79.37487,11,135.471964
79.386799,11,135.911941
79.370223,11,136.324696
79.390172,11,136.787141
79.384072,11,137.243334
79.378769,11,137.68393
79.391761,11,138.121125
79.369346,11,138.553654
79.389462,11,138.977899
79.372412,11,139.381156
79.383118,11,139.792758
79.391255,11,140.240984
79.385296,11,140.699794
79.389115,11,141.124512
79.377094,11,141.562687
79.386603,11,141.986962
79.39426,11,142.444087
79.393557,11,142.905479
79.388884,11,143.358142
79.365908,11,143.778082
79.366917,11,144.201377
79.38799,11,144.645075
79.364409,11,145.049963
79.361798,11,145.442053
79.391923,11,145.909389
79.389244,11,146.371551
79.377075,11,146.814968
79.385209,11,147.268768
79.3902,11,147.713717
79.382709,11,148.149777
79.370449,11,148.55949
79.369954,11,148.970265
79.391003,11,149.407943
79.378022,11,149.84753
79.386622,11,150.322653
79.391417,11,150.810462
79.387949,11,151.235956
79.372757,11,151.658979
79.391216,11,152.120776
79.395078,11,152.558444
79.389069,11,152.995606
79.392326,11,153.415829
79.373061,11,153.827801
79.392151,11,154.259891
79.394287,11,154.760812
79.389413,11,155.2012
79.386233,11,155.666532
79.385613,11,156.12532
79.386454,11,161.170725
79.363725,11,161.591011
79.38899,11,162.005131
79.391352,11,162.441784
79.392412,11,162.894849
79.363066,11,163.333619
79.393842,11,163.784872
79.397615,11,164.26418
79.383288,11,164.724636
79.394532,11,165.201066
79.391205,11,165.683707
79.391446,11,166.134429
79.393303,11,166.625227
79.395442,11,167.067874
79.392167,11,167.538064
79.38502,11,167.993283
79.374008,11,168.430601
79.386325,11,168.89147
79.385132,11,169.353029
79.395366,11,169.797772
79.374648,11,170.247324
79.372271,11,170.657613
79.377639,11,171.090823
79.372083,11,171.53239
79.386666,11,171.960397
79.392569,11,172.39375
79.369571,11,172.814028
79.398073,11,173.292823
79.391601,11,173.777478
79.386154,11,174.255266
79.398198,11,174.692481
79.392957,11,175.175822
79.370342,11,175.588217
79.367703,11,176.014737
79.370063,11,176.459894
79.383086,11,176.912539
79.393897,11,177.369784
79.388553,11,177.804984
79.37615,11,178.211828
79.379592,11,178.64927
79.398898,11,179.122282
79.380999,11,179.558361
79.394334,11,179.979731
79.386768,11,180.408752
79.388874,11,180.868006
79.385446,11,181.287453
79.383655,11,181.744507
79.376018,11,182.191044
79.392111,11,182.647251
79.380062,11,183.094143
79.376524,11,183.515761
79.392793,11,183.944343
79.3888,11,184.402069
79.377058,11,184.849649
79.39258,11,185.325415
79.390833,11,185.79649
79.38703,11,186.225631
79.396004,11,186.669759
79.386074,11,187.136343
79.385592,11,187.584089
79.385608,11,188.04285
79.396626,11,188.511887
79.401436,11,188.985853
79.385761,11,189.445123
79.388173,11,189.920609
79.38531,11,190.365591
79.397402,11,190.852892
79.395062,11,191.317117
79.394374,11,191.773582
79.394362,11,192.282288
79.381953,11,192.741142
79.389965,11,193.214697
79.398007,11,193.691584
79.37885,11,194.138986
79.394535,11,194.567461
79.395423,11,195.018466
79.380778,11,195.482876
79.392506,11,195.935312
79.394878,11,196.381857
79.396826,11,196.845753
79.374551,11,197.306662
79.389254,11,197.77871
79.391072,11,198.204837
79.377688,11,198.661687
79.397081,11,199.116282
79.378476,11,199.583573
79.400452,11,200.043202
79.394362,11,200.497668
79.395089,11,200.949217
79.400548,11,201.437551
79.379947,11,201.89169
79.383868,11,202.313776
79.400787,11,202.79869
79.388709,11,207.933373
79.392544,11,208.402259
79.378547,11,208.85846
79.395848,11,209.349335
79.405604,11,209.856576
79.390907,11,210.32638
79.391848,11,210.819447
79.40333,11,211.322873
79.396879,11,211.814235
79.376645,11,212.261041
79.401607,11,212.731255
79.396807,11,213.213986
79.393091,11,213.67221
79.392188,11,214.192389
79.414872,11,214.73259
79.410826,11,215.256059
79.380988,11,215.70575
79.399078,11,216.189515
79.400345,11,216.690873
79.384915,11,217.169546
79.392073,11,217.643114
79.393472,11,218.130718
79.399271,11,218.612648
79.398362,11,219.098845
79.38249,11,219.55303
79.386043,11,220.015915
79.401271,11,220.51595
79.394389,11,220.982169
79.401395,11,221.494065
79.403922,11,222.002567
79.385517,11,222.467546
79.379581,11,222.932827
79.393105,11,223.38923
79.404668,11,223.892451
79.386189,11,224.365106
79.404117,11,224.884657
79.396071,11,225.400113
79.413095,11,225.931741
79.403316,11,226.435674
79.381844,11,226.912607
79.391388,11,227.410841
79.413295,11,227.966584
79.394887,11,228.442815
79.408673,11,228.959947
79.405477,11,229.470555
79.400891,11,229.96683
79.397743,11,230.465567
79.398104,11,230.960442
79.397814,11,231.439781
79.398431,11,231.952311
79.411388,11,232.475925
79.408162,11,233.005703
79.403192,11,233.480952
79.409484,11,233.99809
79.396796,11,234.50186
79.380949,11,234.963613
79.418962,11,235.50263
79.412706,11,236.025548
79.417907,11,236.57196
79.417806,11,237.106294
79.40507,11,237.690256
79.420589,11,238.302992
79.433702,11,238.909032
79.420121,11,239.486541
79.412728,11,240.052505
79.41054,11,240.567641
79.405799,11,241.089805
79.390831,11,241.584299
79.400391,11,242.079649
79.394792,11,242.576198
79.382664,11,243.024779
79.375508,11,243.450111
79.401398,11,243.944848
79.395192,11,244.447108
79.403698,11,244.97767
79.390982,11,245.478476
79.39571,11,245.987526
79.39438,11,246.455158
79.395459,11,246.946784
79.396008,11,247.423325
79.400197,11,247.921355
79.393242,11,248.411814
79.409303,11,249.855002
79.414096,11,250.388783
79.378648,11,250.837045
79.392717,11,251.324984
79.412895,11,251.863029
79.402096,11,252.364926
79.410659,11,252.889345
79.373413,11,253.347885
79.406639,11,253.814414
79.386375,11,254.289061
79.387142,11,254.744322
79.400413,11,259.783057
79.390256,11,260.241541
79.399344,11,260.643616
79.382222,11,261.054691
79.372103,11,261.486276
79.373173,11,261.941184
79.376199,11,262.379609
79.389518,11,262.818547
79.39271,11,263.271112
79.372131,11,263.69571
79.38588,11,264.134275
79.385141,11,264.598222
79.365444,11,265.022689
79.388444,11,265.480139
79.389243,11,265.928777
79.389434,11,266.399457
79.389437,11,266.85252
79.395766,11,267.31401
79.376025,11,267.805762
79.407888,11,268.300443
79.394973,11,268.749933
79.388127,11,269.201641
79.391068,11,269.645143
79.393661,11,270.105498
79.396225,11,270.553725
79.378331,11,270.99673
79.392922,11,271.459795
79.384725,11,271.893481
79.385532,11,272.360135
79.390932,11,272.831199
79.400962,11,273.302784
79.374612,11,273.775715
79.389289,11,274.231396
79.385288,11,274.677144
79.391668,11,275.121944
79.390318,11,275.576906
79.389207,11,276.030397
79.388744,11,276.486437
79.389435,11,276.956879
79.392574,11,277.376191
79.398549,11,277.833256
79.378531,11,278.281976
79.388589,11,278.754208
79.404719,11,279.267908
79.394314,11,279.733478
79.401009,11,280.208528
79.395934,11,280.680339
79.378033,11,281.144752
79.379016,11,281.58162
79.375371,11,282.050446
79.396851,11,282.519364
79.384469,11,283.001278
79.387826,11,283.471507
79.397301,11,283.952103
79.399691,11,284.446321
79.401307,11,284.955923
79.377122,11,285.388367
79.395726,11,285.840862
79.374229,11,286.245686
79.380197,11,286.696456
79.380844,11,287.15699
79.391591,11,287.623576
79.377046,11,288.073747
79.391941,11,288.535181
79.386372,11,288.988134
79.394822,11,289.462369
79.390448,11,289.931008
79.395181,11,290.407832
79.380382,11,290.852616
79.39315,11,291.30059
79.39622,11,291.785713
79.379992,11,292.238909
79.388884,11,292.647897
79.395121,11,293.093704
79.391682,11,293.541753
79.395661,11,294.017262
79.390556,11,294.48228
79.391239,11,294.945329
79.397486,11,295.42551
79.395601,11,295.908529
79.381023,11,296.373278
79.370891,11,296.814399
79.379459,11,297.26873
79.37463,11,297.713724
79.400041,11,298.185988
79.381697,11,298.600058
79.392297,11,299.061231
79.39317,11,299.5389
79.386052,11,299.982457
79.373303,11,300.382296
79.403029,11,300.850796
79.388632,11,301.318181
79.399121,11,301.810287
79.383745,11,306.869161
79.371635,11,307.305058
79.389981,11,307.746352
79.383833,11,308.21402
79.398193,11,308.694057
79.395572,11,309.174598
79.378567,11,309.609988
79.365213,11,310.021222
79.38178,11,310.46691
79.402029,11,310.930811
79.39628,11,311.401237
79.394498,11,311.868792
79.385119,11,312.314579
79.392505,11,312.79874
79.367457,11,313.260546
79.380192,11,313.708335
79.393244,11,314.162202
79.382249,11,314.6071
79.390465,11,315.025696
79.387733,11,315.474099
79.372181,11,315.933352
79.392964,11,316.383982
79.396506,11,316.844391
79.397449,11,317.311369
79.384557,11,317.741447
79.369759,11,318.158644
79.389146,11,318.589303
79.386276,11,319.032184
79.385332,11,319.487358
79.370774,11,319.918254
79.391239,11,320.384926
79.382901,11,320.810486
79.391546,11,321.272979
79.390949,11,321.744566
79.373569,11,322.167361
79.383269,11,322.616907
79.372697,11,322.974379
79.39363,11,323.391865
79.384393,11,323.786013
79.38489,11,324.213016
79.386507,11,324.668543
79.377192,11,325.103725
79.387436,11,325.520287
79.372198,11,325.957519
79.399422,11,326.435735
79.380591,11,326.882656
79.393568,11,327.34218
79.381696,11,327.776302
79.375216,11,328.206493
79.386464,11,328.670519
79.392834,11,329.110309
79.364818,11,329.535653
79.383554,11,329.987659
79.383715,11,330.449111
79.389309,11,330.918691
79.389291,11,331.384676
79.363539,11,331.814654
79.379106,11,332.248888
79.370844,11,332.681607
79.382913,11,333.141655
79.392082,11,333.592449
79.390338,11,334.034407
79.38939,11,334.489631
79.376804,11,334.916424
79.395721,11,335.378686
79.382836,11,335.833062
79.396786,11,336.285668
79.394698,11,336.72618
79.392371,11,337.16386
79.39005,11,337.571835
79.394369,11,338.032391
79.388366,11,338.479127
79.387196,11,338.968988
79.394469,11,339.445389
79.390259,11,339.919983
79.396277,11,340.380153
79.388508,11,340.851624
79.374562,11,341.266565
79.401779,11,341.775057
79.383915,11,342.24077
79.393111,11,342.712052
79.373262,11,343.149758
79.378282,11,343.57201
79.391552,11,344.046924
79.388431,11,344.503613
79.371218,11,344.942078
79.393659,11,345.388656
79.392076,11,345.832426
79.389734,11,346.288018
79.382544,11,346.718909
79.394202,11,347.179751
79.391481,11,347.634783
79.382732,11,348.07068
79.379184,11,353.092494
79.393119,11,353.547889
79.387,11,354.008839
79.393883,11,354.456554
79.385407,11,354.929927
79.389848,11,355.377346
79.395615,11,355.821765
79.375274,11,356.257582
79.39062,11,356.726714
79.39161,11,357.174221
79.389993,11,357.631966
79.376691,11,358.06419
79.371068,11,358.495874
79.39525,11,358.965484
79.373799,11,359.422112
79.389033,11,359.859023
79.397505,11,360.330623
79.391356,11,360.798942
79.371522,11,361.222233
79.372638,11,361.676024
79.396676,11,362.158062
79.389038,11,362.59882
79.383194,11,363.05576
79.373807,11,363.524364
79.395098,11,364.000222
79.389322,11,364.479718
79.379879,11,364.9443
79.386617,11,365.389577
79.38721,11,365.836374
79.370244,11,366.291379
79.374019,11,367.308338
79.382173,11,367.7842
79.401063,11,368.270053
79.396798,11,368.728385
79.377378,11,369.171624
