#{"t_start": 1682476289.9479804, "env_id": "FuzzGym-v0"}
r,l,t
79.625688,11,5.752108
79.415715,11,6.30672
79.390475,11,6.818209
79.40501,11,7.337598
79.420614,11,7.873767
79.418086,11,8.425157
79.413198,11,8.985861
79.41855,11,9.542266
79.408226,11,10.088233
79.40571,11,10.603929
79.418156,11,11.160659
79.419144,11,11.679961
79.406307,11,12.202607
79.415411,11,12.758417
79.416281,11,13.304332
79.417242,11,13.852434
79.376192,11,14.33154
79.402935,11,14.835449
79.420511,11,15.351855
79.417318,11,15.900457
79.409108,11,16.411733
79.414296,11,16.957646
79.418403,11,17.535343
79.403644,11,18.067951
79.392523,11,18.591765
79.412982,11,19.115648
79.405331,11,19.665867
79.40403,11,20.188606
79.406972,11,20.739318
79.416362,11,21.263225
79.405962,11,21.810217
79.415479,11,22.348176
79.398582,11,22.885404
79.399793,11,23.410561
79.414678,11,23.939969
79.411193,11,24.474221
79.398856,11,25.011661
79.413068,11,25.545279
79.413367,11,26.056327
79.407502,11,26.573807
79.414833,11,27.097786
79.407401,11,27.635245
79.396261,11,28.163965
79.41623,11,28.725005
79.381439,11,29.180919
79.415598,11,29.710546
79.415325,11,30.26589
79.410022,11,30.799323
79.394005,11,31.314582
79.400528,11,31.850671
79.4043,11,32.375817
79.406916,11,32.883058
79.408986,11,33.40252
79.409583,11,33.938486
79.398769,11,34.452657
79.417112,11,35.014997
79.406038,11,35.575451
79.41893,11,36.129393
79.411354,11,36.670354
79.419993,11,37.24005
79.413588,11,37.796994
79.407434,11,38.323889
79.41813,11,38.882983
79.397516,11,39.407281
79.41037,11,39.942421
79.401361,11,40.477126
79.404513,11,41.014179
79.410714,11,41.561126
79.409914,11,42.108272
79.406862,11,42.638832
79.399367,11,43.163723
79.410256,11,43.700011
79.411332,11,44.24714
79.4161,11,44.808358
79.414913,11,45.348076
79.41408,11,45.897949
79.400579,11,46.431901
79.416863,11,46.98192
79.416485,11,47.532964
79.400131,11,48.044074
79.413047,11,48.599352
79.416716,11,49.135785
79.418634,11,49.661424
79.407173,11,50.177348
79.410835,11,50.708729
79.41073,11,51.243919
79.401885,11,51.764467
79.39578,11,52.272377
79.40646,11,52.795074
79.419592,11,53.338412
79.402933,11,53.895201
79.408075,11,54.439587
79.404486,11,54.963255
79.408047,11,60.123277
79.403873,11,60.624587
79.411684,11,61.150927
79.400209,11,61.676288
79.414017,11,62.205438
79.409132,11,62.736852
79.396246,11,63.223099
79.400668,11,63.725644
79.40918,11,64.221268
79.403667,11,64.738065
79.405699,11,65.245234
79.392576,11,65.735568
79.410204,11,66.255697
79.392877,11,66.738127
79.405981,11,67.24109
79.405259,11,67.746786
79.396834,11,68.250506
79.400551,11,68.757419
79.410991,11,69.292885
79.389884,11,69.800688
79.41738,11,70.322801
79.408785,11,70.861392
79.400275,11,71.397856
79.404732,11,71.907421
79.405026,11,72.436217
79.411376,11,72.973385
79.409363,11,73.500254
79.417265,11,74.025749
79.386949,11,74.509067
79.413847,11,75.060482
79.415826,11,75.606714
79.413528,11,76.157047
79.41339,11,76.722265
79.414911,11,77.267719
79.402401,11,77.808717
79.417491,11,78.351108
79.411425,11,78.90659
79.405095,11,79.450233
79.38419,11,79.954272
79.391632,11,80.455645
79.408328,11,80.964986
79.395572,11,81.492951
79.39929,11,82.022069
79.403899,11,82.534606
79.413375,11,83.076102
79.403353,11,83.585058
79.401087,11,84.090001
79.407356,11,84.601243
79.407414,11,85.129897
79.400039,11,85.639818
79.402814,11,86.145561
79.385203,11,86.618748
79.401224,11,87.13166
79.407702,11,87.667977
79.408426,11,88.183012
79.403131,11,88.729891
79.410484,11,89.247578
79.416744,11,89.807834
79.398362,11,90.324528
79.408222,11,90.847837
79.412576,11,91.372511
79.398673,11,91.891894
79.398152,11,92.444592
79.402454,11,92.966957
79.397345,11,93.449637
79.38732,11,93.899222
79.392309,11,94.399271
79.412183,11,94.927975
79.405871,11,95.45285
79.417881,11,96.011103
79.357909,11,96.391865
79.408492,11,96.921374
79.406833,11,97.440325
79.40376,11,97.966758
79.405006,11,98.485474
79.383752,11,98.95911
79.395822,11,99.425398
79.413364,11,99.961086
79.393841,11,100.457543
79.394559,11,100.923445
79.393593,11,101.435358
79.393968,11,101.930955
79.401758,11,102.443747
79.401386,11,102.9771
79.413226,11,103.478387
79.395377,11,103.986382
79.403467,11,104.491361
79.411954,11,105.037521
79.396184,11,105.552732
79.40767,11,106.079225
79.405809,11,106.593239
79.394227,11,107.080328
79.39444,11,107.555573
79.404918,11,112.667757
79.409308,11,113.203408
79.417756,11,113.778744
79.412764,11,114.333329
79.420739,11,114.896543
79.39535,11,115.431542
79.415232,11,115.983715
79.421149,11,116.543189
79.410547,11,117.088039
79.41109,11,117.625396
79.387401,11,118.097574
79.412809,11,118.625947
79.4154,11,119.161613
79.404001,11,119.683992
79.402031,11,120.221914
79.394967,11,120.726857
79.389391,11,121.22313
79.406624,11,121.737255
