#{"t_start": 1682532824.707036, "env_id": "FuzzGym-v0"}
r,l,t
95.694493,11,3.58721
95.687762,11,3.790924
95.689327,11,4.091974
95.69144,11,4.340369
95.711512,11,4.57456
95.698212,11,4.814109
95.706297,11,5.0578
95.704279,11,5.259664
95.712126,11,5.495245
95.69845,11,5.759971
95.704806,11,5.966139
95.721205,11,6.208278
95.720869,11,6.440852
95.720784,11,6.706264
95.70607,11,6.945039
95.688987,11,7.172722
95.717748,11,7.404528
95.690216,11,7.650367
95.737931,11,7.914813
95.689186,11,8.122244
95.722224,11,8.405299
95.697042,11,8.620553
95.702848,11,8.93485
95.704983,11,9.16163
95.713953,11,9.375818
95.691791,11,9.626409
95.692701,11,9.83315
95.735215,11,10.086148
95.688048,11,10.28225
95.715479,11,10.48613
95.698657,11,10.690168
95.704266,11,10.90792
95.735314,11,11.167617
95.690218,11,11.401324
95.704747,11,11.620099
95.688547,11,11.830454
95.70405,11,12.067429
95.704113,11,12.305956
95.723666,11,12.593699
95.687918,11,12.791602
95.710351,11,13.03861
95.704511,11,13.300289
95.68913,11,13.524935
95.689207,11,13.696877
95.688732,11,13.913302
95.706637,11,14.143165
95.704389,11,14.432819
95.68936,11,14.625255
95.689948,11,14.857068
95.715238,11,15.089863
95.703707,11,15.393156
95.702536,11,15.609619
95.701069,11,15.85369
95.692644,11,16.087145
95.688262,11,16.267298
95.70514,11,16.492781
95.688532,11,16.687022
95.688363,11,16.883101
95.710199,11,17.144351
95.70691,11,17.381745
95.690837,11,17.641175
95.720433,11,17.881004
95.688816,11,18.131148
95.721486,11,18.37658
95.716644,11,18.672308
95.692248,11,18.915561
95.72623,11,19.154573
95.699829,11,19.334335
95.767695,11,19.648322
95.709622,11,19.928115
95.717191,11,20.159556
95.688393,11,20.401392
95.704399,11,20.643463
95.687983,11,20.832061
95.70489,11,21.129344
95.688379,11,21.295454
95.687716,11,21.50596
95.688714,11,21.737038
95.699161,11,21.931019
95.688773,11,22.16949
95.704053,11,22.431202
95.689142,11,22.636904
95.693418,11,22.847533
95.711391,11,23.095865
95.704708,11,23.307084
95.704951,11,23.542135
95.705259,11,23.778819
95.689547,11,23.960297
95.688714,11,24.168294
95.688097,11,24.378039
95.70486,11,24.611458
95.688313,11,24.828158
95.720436,11,25.050552
95.708397,11,30.282216
95.722923,11,30.63367
95.687466,11,30.970886
