#{"t_start": 1682494993.6590424, "env_id": "FuzzGym-v0"}
r,l,t
95.697474,11,3.706052
95.706057,11,3.900115
95.686813,11,4.126969
95.70271,11,4.341777
95.71474,11,4.583559
95.699603,11,4.830227
95.696174,11,5.029646
95.70934,11,5.256187
95.724869,11,5.497595
95.693896,11,5.711614
95.688344,11,5.93419
95.704274,11,6.166663
95.705153,11,6.38065
95.688544,11,6.556273
95.703996,11,6.754821
95.688517,11,6.920487
95.705117,11,7.193264
95.704931,11,7.420207
95.711128,11,7.637919
95.703486,11,7.820757
95.698622,11,7.998078
95.699016,11,8.216051
95.688728,11,8.48099
95.687563,11,8.72499
95.710848,11,8.945141
95.707163,11,9.185841
95.702882,11,9.399778
95.687356,11,9.591811
95.686781,11,9.787389
95.69751,11,9.989528
95.69647,11,10.214633
95.687326,11,10.429649
95.687806,11,10.62844
95.70417,11,10.849309
95.693146,11,11.055231
95.730824,11,11.298167
95.722892,11,11.527826
95.687154,11,11.729724
95.702578,11,11.956352
95.687568,11,12.178628
95.687771,11,12.41943
95.711827,11,12.687322
95.69598,11,12.91079
95.698882,11,13.099407
95.687628,11,13.281987
95.687352,11,13.482708
95.710643,11,13.728202
95.721351,11,13.950826
95.687569,11,14.167396
95.739643,11,14.426886
95.687376,11,14.629514
95.74276,11,14.947124
95.688194,11,15.166725
95.688124,11,15.352453
95.688988,11,15.558032
95.704906,11,15.781445
95.703056,11,16.004157
95.715843,11,16.2339
95.714662,11,16.497541
95.687916,11,16.737073
95.740527,11,17.000003
95.720692,11,17.227532
95.690578,11,17.462408
95.73271,11,17.685993
95.743901,11,17.954909
95.707687,11,18.18994
95.692159,11,18.396527
95.703049,11,18.663884
95.703936,11,18.896487
95.737719,11,19.1446
95.713389,11,19.389626
95.703972,11,19.570446
95.687592,11,19.811007
95.706026,11,20.03614
95.744089,11,20.302992
95.688148,11,20.479532
95.722544,11,20.734849
95.686988,11,20.909638
95.687158,11,21.126844
95.688233,11,21.342471
95.699947,11,21.532865
95.699925,11,21.734477
95.695242,11,21.962695
95.705004,11,22.204256
95.695764,11,22.412649
95.698692,11,22.628521
95.695095,11,22.804613
95.687961,11,22.98845
95.702825,11,23.187249
95.712138,11,23.42115
95.696234,11,23.607595
95.688833,11,23.801486
95.687582,11,24.046621
95.698563,11,29.060232
95.912234,11,29.539149
95.688795,11,29.795656
95.721952,11,30.081946
95.717569,11,30.418124
95.719853,11,30.911956
95.699423,11,31.772837
95.709286,11,32.068653
95.698217,11,32.460063
95.691093,11,32.691704
95.774196,11,33.075486
95.709987,11,33.358165
95.727524,11,33.824085
95.738449,11,34.222951
95.707071,11,34.694445
95.705751,11,34.98769
95.716566,11,35.358939
95.876092,11,35.810854
95.690395,11,36.238616
95.702599,11,36.962535
95.723927,11,37.524554
95.693093,11,37.931064
95.69947,11,38.279482
95.708909,11,38.693666
95.712795,11,39.09399
95.713026,11,39.61455
95.691544,11,39.922872
95.850102,11,40.287104
96.044956,11,40.875443
95.687394,11,41.110995
95.689572,11,41.367669
95.691876,11,41.850373
95.708535,11,42.273414
95.731702,11,42.747297
95.693299,11,42.955739
95.746358,11,43.21059
95.708635,11,43.684891
95.726048,11,44.073612
95.730512,11,44.334633
95.699357,11,44.724799
95.714588,11,45.009374
96.663769,11,46.185501
95.702739,11,46.542842
95.715954,11,47.028305
95.693571,11,47.468818
95.702619,11,47.877634
95.693777,11,48.097333
96.035781,11,48.67109
95.691316,11,49.012053
95.721103,11,49.286875
95.715601,11,49.609443
95.74631,11,49.886642
95.797553,11,50.212712
95.868874,11,52.199
95.782621,11,52.635278
95.690125,11,53.580739
95.703584,11,54.149903
95.706875,11,54.364307
95.771013,11,54.708061
95.689155,11,55.823817
95.781821,11,56.205891
95.720014,11,56.593969
95.70124,11,56.810648
95.6912,11,57.157916
95.690173,11,57.470293
95.727567,11,57.729671
95.720359,11,58.154262
95.744956,11,58.536674
95.760735,11,59.036658
95.793253,11,59.382421
95.704775,11,59.607158
96.520466,11,60.829334
95.877642,11,61.340996
95.689038,11,61.904256
