#{"t_start": 1682520174.9804797, "env_id": "FuzzGym-v0"}
r,l,t
95.723113,11,3.951071
95.693122,11,4.14922
95.708185,11,4.414346
95.700867,11,4.630309
95.720519,11,4.859895
95.691363,11,5.064234
95.691279,11,5.291888
95.699268,11,5.494433
95.699762,11,5.691327
95.693294,11,5.888449
95.688717,11,6.092157
95.713314,11,6.325882
95.74513,11,6.656976
95.700427,11,6.931776
95.711608,11,7.147925
95.688912,11,7.331738
95.688323,11,7.539449
95.712083,11,7.801239
95.728579,11,8.067918
95.688416,11,8.274551
95.703723,11,8.469063
95.704771,11,8.713384
95.704395,11,8.983674
95.715645,11,9.211612
95.703268,11,9.428504
95.708245,11,9.672917
95.703581,11,9.905487
95.70393,11,10.098615
95.688314,11,10.33529
95.703593,11,10.558019
95.72364,11,10.803259
95.704448,11,11.028118
95.712299,11,11.254796
95.70657,11,11.457096
95.691796,11,11.693689
95.732277,11,11.981064
95.688394,11,12.148899
95.698748,11,12.465368
95.704238,11,12.688544
95.719046,11,12.94209
95.687961,11,13.135354
95.720874,11,13.37076
95.720249,11,13.624141
95.703009,11,13.871301
95.752695,11,14.168158
95.688017,11,14.371561
95.727053,11,14.674492
95.704148,11,14.914497
95.688094,11,15.149198
95.687535,11,15.378859
95.687445,11,15.568848
95.689336,11,15.769767
95.703779,11,15.970104
95.695725,11,16.193515
95.729437,11,16.485009
95.716607,11,16.72144
95.687436,11,16.942744
95.704285,11,17.195545
95.708407,11,17.448357
95.715768,11,17.668106
95.719038,11,17.91102
95.711855,11,18.140625
95.696482,11,18.367595
95.703238,11,18.592338
95.688682,11,18.777455
95.745833,11,19.082236
95.719105,11,19.379883
95.703633,11,19.594951
95.700111,11,19.841958
95.691291,11,20.050385
95.70152,11,20.251624
95.715867,11,20.446986
95.704405,11,20.663295
95.71156,11,20.903916
95.699536,11,21.104817
95.699929,11,21.308993
95.703101,11,21.541078
95.705886,11,21.752542
95.735779,11,21.997806
95.711894,11,22.231502
95.708903,11,22.4912
95.707824,11,22.699864
95.692923,11,22.908839
95.699895,11,23.139148
95.687977,11,23.363264
95.688881,11,23.587188
95.687766,11,23.79373
95.687607,11,24.035257
95.68819,11,24.217228
95.712255,11,24.420031
95.695938,11,24.652006
95.688822,11,24.921783
95.716289,11,25.172103
95.703145,11,30.504557
95.691804,11,30.752187
95.729698,11,31.304
95.694959,11,31.893821
95.70895,11,32.293268
95.709338,11,32.568712
95.769508,11,33.093515
95.728726,11,33.557275
95.714209,11,34.007627
95.740749,11,34.420855
95.708975,11,34.702981
95.719049,11,35.261958
95.74926,11,35.857906
95.832202,11,36.920624
95.706539,11,37.161392
95.715938,11,37.497421
95.698795,11,37.948745
95.69153,11,39.524863
95.760132,11,39.934161
95.878189,11,40.583104
95.820134,11,40.956288
95.755115,11,41.76708
95.724419,11,42.028571
95.705657,11,42.539176
96.599822,11,43.764426
95.692588,11,44.20144
95.70356,11,44.559198
95.728273,11,44.987072
95.754622,11,45.263953
95.696164,11,45.664092
95.699568,11,45.927949
95.689724,11,46.288831
95.707364,11,46.526985
95.702907,11,46.810698
95.736957,11,47.17202
95.692342,11,47.426587
95.715573,11,47.738536
95.718394,11,47.99299
95.815352,11,48.35008
95.734073,11,48.635477
95.814219,11,49.114912
95.742347,11,49.393442
95.687697,11,49.716824
95.769689,11,50.450957
95.76643,11,50.826034
95.719776,11,51.456446
95.724474,11,52.079062
95.710722,11,52.40824
95.775505,11,52.765578
95.715301,11,53.063474
95.872065,11,53.821346
95.770352,11,54.26103
95.754938,11,54.59174
95.697772,11,55.027582
95.762729,11,55.40003
95.691562,11,55.672849
95.708535,11,56.280133
95.695657,11,56.609519
95.693852,11,57.219139
95.760008,11,57.606626
95.780352,11,58.146971
95.705946,11,59.243883
95.707021,11,59.613137
95.700151,11,59.941852
95.782471,11,60.380685
95.79215,11,60.856895
95.750801,11,61.512657
95.745093,11,62.189215
95.731103,11,62.566396
95.694005,11,62.913083
95.696462,11,63.253091
95.862852,11,63.665644
95.831216,11,64.163236
95.765194,11,64.577922
95.976894,11,65.50191
95.715068,11,66.017565
95.846044,11,66.566722
95.781061,11,67.069013
95.708656,11,67.454795
95.71814,11,68.038214
95.709065,11,68.531445
95.69835,11,69.080024
95.886931,11,69.525853
95.764988,11,69.897484
95.717434,11,70.326736
95.717364,11,70.701268
95.70417,11,71.136189
95.705106,11,71.606813
95.856224,11,72.112661
95.748634,11,72.79862
95.713916,11,73.291243
95.698323,11,73.554556
95.885561,11,74.195426
95.719886,11,79.367542
95.764917,11,79.777599
95.69631,11,80.452358
95.948179,11,80.972132
95.743977,11,81.463055
95.826564,11,82.136202
95.771567,11,82.485573
95.825998,11,83.065508
95.834333,11,83.652748
95.7014,11,83.986285
95.883586,11,84.644565
95.703814,11,84.936175
95.746754,11,85.565515
95.865491,11,86.200552
95.691299,11,86.976976
95.687979,11,87.489274
95.699645,11,87.895563
95.735174,11,88.382204
95.697846,11,89.607
95.698413,11,89.92438
95.790835,11,90.720644
95.968047,11,91.377784
95.894754,11,92.224012
95.709143,11,92.482031
95.72131,11,92.930199
95.789707,11,93.57441
95.806805,11,94.008672
95.842138,11,94.85674
95.783124,11,95.227937
95.748217,11,95.677722
95.701463,11,95.887321
95.733684,11,96.179445
95.732318,11,96.720784
95.850922,11,97.231405
95.828042,11,97.612302
95.79638,11,98.268636
95.774819,11,98.828578
95.69258,11,99.110104
95.69471,11,99.433872
95.6992,11,99.856245
95.879694,11,100.457256
95.839116,11,101.300898
95.716365,11,101.759706
95.837298,11,102.269994
95.723979,11,102.917272
95.944063,11,103.653557
95.968352,11,104.327828
95.758001,11,104.646393
95.712454,11,105.093636
95.735892,11,105.609867
95.849352,11,106.163712
95.690354,11,106.419217
95.695504,11,106.843614
95.763296,11,107.316204
95.704076,11,107.752244
95.687905,11,108.098807
95.807871,11,108.515686
95.716869,11,109.053237
95.695209,11,109.309351
95.812496,11,109.854466
95.805991,11,110.380733
95.720176,11,110.729953
95.807857,11,111.48714
95.872475,11,112.049493
95.699892,11,112.564114
95.87713,11,113.12074
95.972326,11,113.710793
95.819091,11,114.313466
95.881438,11,114.911077
95.788706,11,115.231908
95.859756,11,115.743734
95.761314,11,116.414232
95.707287,11,116.689297
95.771295,11,117.183167
95.711319,11,117.430154
95.698186,11,117.978652
95.885909,11,118.775599
95.696013,11,119.100109
95.725204,11,119.570692
95.716031,11,119.990532
95.749755,11,120.71276
95.973308,11,121.541708
95.746312,11,121.973451
95.692748,11,122.408773
95.725953,11,122.907994
95.718893,11,123.276505
95.850692,11,123.919329
95.756409,11,124.299008
95.688357,11,124.555387
95.689477,11,125.191772
96.221625,11,125.987183
95.698134,11,126.417741
95.758239,11,126.827983
95.692909,11,132.018001
95.721118,11,132.404434
95.713653,11,133.159505
95.826106,11,133.813563
95.835109,11,134.374031
95.707315,11,135.323933
95.862705,11,136.118588
95.85095,11,136.881168
95.711753,11,137.505986
95.945599,11,138.230307
95.838647,11,139.076791
95.732395,11,139.581902
95.741575,11,140.22711
95.721025,11,140.603205
95.951273,11,141.57252
95.706458,11,141.990199
95.69013,11,142.291746
95.68927,11,142.725705
95.691987,11,143.396645
95.883829,11,143.913075
95.698271,11,144.361288
95.875244,11,145.068216
95.841705,11,145.875821
95.946244,11,146.505591
95.765289,11,146.973336
95.761786,11,147.539801
95.749039,11,148.218343
96.028435,11,149.078957
95.792556,11,149.4889
95.89543,11,150.011077
95.913006,11,150.663611
95.750035,11,151.142841
95.795908,11,151.493536
95.833013,11,152.260686
95.928589,11,152.817552
95.768049,11,153.229945
95.831974,11,153.747
96.151054,11,154.596801
95.728336,11,155.138559
95.727732,11,155.629611
95.718348,11,156.016752
95.725402,11,156.493368
95.742771,11,157.08111
95.925868,11,157.817275
95.754193,11,158.48531
95.704403,11,158.875624
95.880438,11,159.327859
95.73948,11,159.891678
95.807362,11,160.739974
95.978356,11,161.453582
95.779479,11,161.769057
95.775741,11,162.431782
95.695237,11,163.009573
95.695918,11,163.6752
95.723241,11,164.880752
95.868082,11,165.521898
95.690159,11,165.870493
95.979361,11,166.713143
95.70499,11,167.082182
95.702858,11,167.383104
95.688502,11,167.798972
95.808078,11,168.342144
95.702951,11,168.76437
95.703165,11,169.260665
95.752328,11,169.977227
95.784444,11,170.385308
95.71744,11,170.838208
95.716654,11,171.5876
95.897341,11,172.456796
95.706148,11,172.767634
95.90013,11,174.305601
95.771236,11,175.364129
95.830273,11,175.857965
95.867687,11,176.311723
95.691968,11,176.875381
95.781029,11,177.275237
95.703258,11,177.601259
95.737071,11,178.092975
95.777093,11,178.440511
95.764716,11,178.982727
95.730643,11,179.35803
95.825125,11,180.254975
95.736592,11,180.820729
96.027153,11,181.38111
95.726239,11,181.825672
95.746093,11,182.327382
95.729807,11,182.816828
95.719063,11,183.240316
95.885969,11,183.661859
95.736015,11,184.103082
95.870409,11,184.818511
95.698753,11,185.325711
95.714757,11,185.6472
95.708061,11,190.762304
95.732962,11,191.083721
95.763061,11,191.441216
95.723938,11,191.895413
95.817509,11,192.526032
95.759113,11,192.845376
95.855014,11,193.287579
95.695438,11,193.502266
95.860059,11,193.879197
95.748377,11,194.15147
95.750755,11,194.711554
96.172704,11,195.462982
95.708835,11,195.898786
95.701242,11,196.502557
95.697271,11,196.840303
95.711643,11,197.163197
95.697137,11,197.592519
95.970098,11,198.396188
95.853202,11,199.034217
95.783732,11,199.738409
95.710725,11,200.244415
95.706173,11,200.846187
95.832081,11,201.562388
95.688811,11,201.946337
95.700444,11,202.60329
95.746641,11,203.110046
95.792758,11,203.818446
95.908897,11,204.561694
95.70765,11,204.81795
95.836248,11,205.230089
96.003769,11,206.00954
95.818376,11,206.380795
95.732915,11,207.062707
95.724307,11,207.515887
95.707041,11,208.202986
95.703576,11,208.638165
95.77303,11,209.089589
95.734432,11,209.661491
95.712077,11,210.0506
95.689258,11,210.338168
95.882184,11,210.749613
95.703584,11,211.1824
95.815368,11,211.681001
95.743478,11,212.087996
95.720029,11,212.736558
95.938557,11,213.584414
95.769444,11,214.086232
95.792754,11,214.702692
95.925288,11,215.36281
95.766811,11,215.694098
95.755318,11,216.046819
95.69361,11,216.462702
95.709495,11,216.858817
95.877865,11,217.312605
95.719421,11,217.711782
95.721474,11,218.464839
95.692714,11,218.722305
95.80271,11,219.500762
95.752578,11,220.075004
95.73812,11,220.368606
95.763602,11,220.743444
95.79673,11,221.269023
95.796474,11,221.629038
95.823998,11,222.16774
95.804662,11,222.715396
95.844984,11,223.298193
95.719285,11,223.751904
95.796738,11,224.528825
95.819651,11,225.116367
95.791912,11,225.513327
95.805236,11,226.116527
95.693194,11,226.693393
95.70346,11,227.044165
95.902421,11,227.571647
95.783557,11,228.065406
95.701681,11,228.622375
95.692281,11,229.01517
95.706975,11,229.506896
95.714364,11,229.834516
95.688569,11,230.042798
95.689742,11,230.313522
95.713424,11,230.703709
95.9313,11,231.598447
95.918497,11,232.029546
95.729014,11,232.500966
95.807805,11,232.868254
95.716377,11,233.13907
95.809852,11,233.514718
95.866866,11,233.931139
95.697714,11,234.487462
95.736308,11,234.854527
96.02324,11,236.459041
95.716137,11,236.893429
95.866098,11,242.241563
95.693447,11,242.554479
95.708161,11,242.899103
95.853457,11,243.296769
95.74696,11,243.567965
95.748308,11,243.929862
95.806156,11,244.792748
95.697235,11,245.346066
95.840979,11,245.845193
95.794066,11,246.415126
95.781668,11,246.817342
95.709022,11,247.368418
95.708149,11,247.930206
95.724198,11,248.404705
95.721277,11,248.835913
95.689262,11,249.295878
95.689121,11,249.769266
95.843017,11,250.187805
95.699317,11,250.62078
95.749999,11,251.25545
95.887057,11,251.830374
95.705372,11,252.213013
95.720313,11,252.599936
95.711754,11,252.909658
95.729822,11,253.616749
95.694421,11,253.881979
95.721788,11,254.277953
95.700474,11,254.550487
95.793253,11,254.973167
95.722759,11,255.663181
95.796605,11,256.078212
95.700804,11,256.519798
95.716762,11,256.946079
95.699628,11,257.488987
95.707874,11,257.947519
95.710376,11,258.547966
95.697374,11,258.869708
95.831854,11,259.333153
95.753818,11,259.767738
95.717012,11,260.503538
95.716863,11,260.902462
95.704582,11,261.192447
95.704521,11,261.577806
95.727172,11,261.99994
95.72443,11,262.380165
95.861249,11,262.896255
95.85026,11,263.477596
95.704304,11,263.734284
95.781811,11,264.177483
95.775601,11,264.58919
95.772806,11,265.231598
95.805661,11,265.769232
95.736406,11,266.175634
95.711805,11,266.644732
95.70888,11,267.094346
95.793424,11,267.615914
95.693578,11,267.922275
95.725493,11,268.285984
95.796927,11,268.872617
95.863788,11,269.498216
95.739025,11,269.939125
95.692693,11,270.150173
95.70704,11,270.446784
95.788344,11,270.757379
95.77147,11,271.190894
95.722148,11,271.603388
95.770226,11,272.180847
95.924789,11,272.95843
95.73392,11,273.267977
95.704384,11,273.624174
95.859685,11,274.252341
95.777035,11,274.727791
95.820705,11,275.395101
95.830527,11,275.901633
95.706705,11,276.198322
95.728777,11,276.918513
95.838041,11,277.468283
95.703305,11,277.970869
95.71037,11,278.659178
95.865228,11,279.198833
95.828249,11,279.692301
95.701718,11,280.129396
95.7502,11,280.739778
95.690865,11,281.104085
95.706074,11,281.530161
95.710683,11,281.963279
95.727744,11,282.221084
95.884398,11,282.821732
95.690243,11,283.252541
95.738614,11,283.865658
95.79785,11,284.187316
95.769606,11,284.580619
95.733291,11,284.974506
95.717553,11,290.025254
95.721299,11,290.398803
95.690918,11,290.711499
95.695836,11,291.04556
95.766706,11,291.575677
95.866815,11,292.20101
95.907836,11,292.638282
95.739015,11,292.956788
95.724767,11,293.721872
95.723428,11,294.00878
95.783278,11,294.56949
95.807945,11,294.967141
95.934,11,295.754931
95.730663,11,296.309831
95.722935,11,296.825009
95.734685,11,297.319341
95.722601,11,297.952259
95.814895,11,298.574791
95.687746,11,298.962171
95.862825,11,299.496704
95.737263,11,299.831126
95.717928,11,300.338078
95.689375,11,300.556775
95.698534,11,301.025863
95.706097,11,301.514654
95.705189,11,301.980839
95.76602,11,302.320279
95.710109,11,302.878663
95.713577,11,303.321261
95.919125,11,304.141596
95.712197,11,304.682569
95.71281,11,305.108788
95.841979,11,305.625977
95.706473,11,306.007797
95.715967,11,306.320598
95.883122,11,306.952984
95.723256,11,307.264489
95.703459,11,307.546234
95.748181,11,307.9645
95.773189,11,308.477714
95.71737,11,308.901653
95.750158,11,309.408227
95.713465,11,309.901532
95.711238,11,310.274958
95.706643,11,310.750316
95.703901,11,311.089662
95.760092,11,311.597753
95.76078,11,312.101757
95.758997,11,312.639974
95.83552,11,313.088273
95.726962,11,313.534791
