#{"t_start": 1680666561.250807, "env_id": "CartPole-v1"}
r,l,t
23.0,23,0.037561
29.0,29,0.203055
56.0,56,0.403276
41.0,41,0.50339
19.0,19,0.590503
22.0,22,0.60281
25.0,25,0.691037
27.0,27,0.782456
45.0,45,0.884024
117.0,117,1.247
101.0,101,1.520378
128.0,128,1.907762
154.0,154,2.354788
130.0,130,2.742006
219.0,219,3.399131
125.0,125,3.890725
33.0,33,3.991623
57.0,57,4.191653
140.0,140,4.54672
306.0,306,5.417649
442.0,442,6.706443
500.0,500,8.781409
500.0,500,10.198443
