#{"t_start": 1680666561.252075, "env_id": "CartPole-v1"}
r,l,t
26.0,26,0.040475
23.0,23,0.200006
10.0,10,0.206226
30.0,30,0.309642
23.0,23,0.404603
68.0,68,0.596063
231.0,231,1.249775
131.0,131,1.624866
124.0,124,2.000287
109.0,109,2.347115
150.0,150,2.745136
144.0,144,3.209635
180.0,180,3.75316
44.0,44,3.989151
73.0,73,4.198813
144.0,144,4.624625
130.0,130,4.964958
126.0,126,5.332506
384.0,384,6.502692
500.0,500,8.516466
500.0,500,9.929312
