#{"t_start": 1680666561.249665, "env_id": "CartPole-v1"}
r,l,t
12.0,12,0.032257
21.0,21,0.191528
8.0,8,0.196688
19.0,19,0.209235
17.0,17,0.303616
52.0,52,0.492586
142.0,142,0.875661
211.0,211,1.50739
77.0,77,1.712867
122.0,122,2.081717
121.0,121,2.439841
88.0,88,2.649829
393.0,393,3.984801
65.0,65,4.190997
120.0,120,4.467936
190.0,190,4.97709
160.0,160,5.429969
500.0,500,6.983806
500.0,500,9.039167
500.0,500,10.390132
