#{"t_start": 1680826628.4387553, "env_id": "JPEGEncode-v0"}
r,l,t
5677150.0,12,8.612609
3955028.0,12,8.708176
4747564.0,12,8.807584
5606818.0,12,8.901642
3475306.0,12,8.996706
2594295.0,12,9.092293
5342577.0,12,9.187435
7321229.0,12,9.28133
5938120.0,12,9.37727
3301037.0,12,9.472159
5783383.0,12,9.565881
7055373.0,12,9.660834
6917779.0,12,9.756032
4595677.0,12,9.852264
3931326.0,12,9.944063
4463080.0,12,10.043401
5096817.0,12,10.139968
4145714.0,12,10.236722
6165473.0,12,10.332841
5051750.0,12,10.43012
7021275.0,12,10.529626
5471239.0,12,10.624942
4128036.0,12,10.719642
7565899.0,12,10.822176
4845651.0,12,10.917421
4134234.0,12,11.014175
4181369.0,12,11.109552
5751419.0,12,11.202798
6361734.0,12,11.300087
10672.0,12,11.395088
5376852.0,12,11.487549
5880378.0,12,11.581555
5267547.0,12,11.676566
6651138.0,12,11.771157
5022098.0,12,11.859629
6153495.0,12,11.949787
7858692.0,12,12.039549
3576474.0,12,12.130256
5910223.0,12,12.21859
3727452.0,12,12.309263
341.0,12,12.397563
6177929.0,12,12.485475
4068231.0,12,12.573987
7051411.0,12,12.662436
5496899.0,12,12.755381
4823941.0,12,12.845219
11040351.0,12,12.93351
5831132.0,12,13.024826
6035192.0,12,13.113832
5175467.0,12,13.204162
5267866.0,12,13.295696
8840558.0,12,13.388064
7763027.0,12,13.47331
5987599.0,12,13.562828
5793996.0,12,13.650179
6352925.0,12,13.740916
4867479.0,12,13.829633
2273412.0,12,13.918149
4916987.0,12,14.005169
3739624.0,12,14.092422
5085448.0,12,14.181455
4263141.0,12,14.270865
6252619.0,12,14.35966
4957964.0,12,14.446986
6690707.0,12,14.535467
4471087.0,12,14.626894
8285653.0,12,14.714464
5148785.0,12,14.804059
4748554.0,12,14.888778
7499949.0,12,14.971809
2718202.0,12,15.053147
6475468.0,12,15.131221
3349437.0,12,15.213216
5990513.0,12,15.293509
10543715.0,12,15.373124
3808462.0,12,15.452913
4750358.0,12,15.538072
4727390.0,12,15.625755
2817094.0,12,15.713031
4486466.0,12,15.8007
4407115.0,12,15.887812
4229387.0,12,15.972771
8859465.0,12,16.060891
6068362.0,12,16.147536
5414183.0,12,16.234491
0.0,12,28.508371
4201250.0,12,28.601871
6151966.0,12,28.694889
5689317.0,12,28.788681
5152087.0,12,28.88274
2937250.0,12,28.974461
4986095.0,12,29.069443
5358264.0,12,29.165918
6858479.0,12,29.263521
11222847.0,12,29.364204
5017414.0,12,29.459629
1604581.0,12,29.554804
8841836.0,12,29.650673
6951969.0,12,29.74767
2695315.0,12,29.842407
615420.0,12,29.935853
6209813.0,12,30.031223
7007778.0,12,30.123707
6287084.0,12,30.217174
7524247.0,12,30.312318
7229317.0,12,30.408543
5453703.0,12,30.50968
5548419.0,12,30.601745
6493733.0,12,30.694478
2230418.0,12,30.789285
274.0,12,30.884728
6061197.0,12,30.982109
3601229.0,12,31.077635
7800911.0,12,31.173882
6157043.0,12,31.267603
8275832.0,12,31.362086
0.0,12,31.456309
9698046.0,12,31.551523
5273753.0,12,31.646914
1960279.0,12,31.740959
4250079.0,12,31.836353
6224650.0,12,31.929188
5918878.0,12,32.025621
6528723.0,12,32.122508
5616425.0,12,32.218492
2490899.0,12,32.315412
4499786.0,12,32.411368
4244985.0,12,32.503051
6926317.0,12,32.595468
4613700.0,12,32.690343
5919602.0,12,32.783527
7524356.0,12,32.879391
5366937.0,12,32.975602
5697158.0,12,33.07152
7319583.0,12,33.165998
7058840.0,12,33.259985
7274809.0,12,33.3557
5220174.0,12,33.454946
5929936.0,12,33.5516
6388518.0,12,33.647116
3739961.0,12,33.741719
6656670.0,12,33.832972
4975062.0,12,33.926462
5925488.0,12,34.020349
4428647.0,12,34.113726
3366422.0,12,34.20798
5918406.0,12,34.305109
5704993.0,12,34.397709
3792065.0,12,34.491429
10441518.0,12,34.585373
5892947.0,12,34.67941
4666223.0,12,34.774709
6073263.0,12,34.868308
4338310.0,12,34.969217
9307660.0,12,35.065012
5091755.0,12,35.163237
939359.0,12,35.261584
5599967.0,12,35.359347
6761783.0,12,35.452397
5019373.0,12,35.546063
11194334.0,12,35.640864
