#{"t_start": 1680826628.4359941, "env_id": "JPEGEncode-v0"}
r,l,t
4600.0,12,8.614302
6090513.0,12,8.709949
4823243.0,12,8.809337
4656189.0,12,8.903397
4969569.0,12,8.998445
6583519.0,12,9.094033
5254054.0,12,9.189177
4924787.0,12,9.283051
3303637.0,12,9.378975
1528557.0,12,9.473932
7012045.0,12,9.567641
1033560.0,12,9.662548
2186189.0,12,9.757799
4477492.0,12,9.854015
13372.0,12,9.945842
4441775.0,12,10.045181
6529671.0,12,10.141726
4366184.0,12,10.238459
6732971.0,12,10.334588
1101858.0,12,10.431895
4764280.0,12,10.531364
4264482.0,12,10.626667
8705580.0,12,10.72142
3832361.0,12,10.823935
6377660.0,12,10.919159
4983197.0,12,11.015918
5557240.0,12,11.111305
6659668.0,12,11.204559
3171410.0,12,11.301853
4679163.0,12,11.396868
9528845.0,12,11.489323
4628190.0,12,11.583312
5540737.0,12,11.678336
4165227.0,12,11.772914
6426646.0,12,11.861384
5747371.0,12,11.951513
3926616.0,12,12.041319
4093832.0,12,12.132
2275902.0,12,12.220361
12817.0,12,12.311002
11333349.0,12,12.399328
5147072.0,12,12.48722
6274303.0,12,12.575737
5475136.0,12,12.66421
6225352.0,12,12.757115
4978036.0,12,12.846945
4833413.0,12,12.935257
4288605.0,12,13.026589
7447608.0,12,13.115584
665845.0,12,13.205943
8666168.0,12,13.297455
5448764.0,12,13.389836
3765221.0,12,13.475071
1917480.0,12,13.564592
3150310.0,12,13.651943
1647.0,12,13.742672
988.0,12,13.831387
7528024.0,12,13.919917
5925650.0,12,14.00692
2089758.0,12,14.094204
14027.0,12,14.183152
2505443.0,12,14.272634
5361918.0,12,14.361419
109.0,12,14.448765
8210031.0,12,14.537249
3556565.0,12,14.628666
939.0,12,14.716244
2711397.0,12,14.80573
5223373.0,12,14.890521
3089678.0,12,14.973582
9629265.0,12,15.054905
8319521.0,12,15.133006
6710596.0,12,15.214983
5171041.0,12,15.295258
4326127.0,12,15.374888
4888995.0,12,15.454674
4818640.0,12,15.539847
9886714.0,12,15.627546
