#{"t_start": 1680727488.411595, "env_id": "JPEGEncode-v0"}
r,l,t
0.000634,12,0.159237
0.000658,12,0.211811
0.000616,12,0.260848
0.000442,12,0.308315
0.000528,12,0.357247
0.000458,12,0.406654
0.000619,12,0.455929
0.000628,12,0.505915
0.000593,12,0.557248
0.000518,12,0.608807
0.000677,12,0.66427
0.00066,12,0.717968
0.000695,12,0.771734
0.000734,12,0.826189
0.000621,12,0.877609
0.000615,12,0.927641
0.000514,12,0.978607
0.00056,12,1.028254
0.000632,12,1.076969
0.000613,12,1.124501
0.000614,12,1.174905
0.000642,12,1.225692
0.000622,12,1.278886
0.000484,12,1.329968
0.000601,12,1.382453
0.000486,12,1.433174
0.00066,12,1.486161
0.000623,12,1.538039
0.000481,12,1.587989
0.000563,12,1.638152
0.000612,12,1.689071
0.000615,12,1.739508
0.00046,12,1.791367
0.000448,12,1.842485
0.000624,12,1.893344
0.000608,12,1.942634
0.000619,12,1.994236
0.000634,12,2.044695
0.00059,12,2.095479
0.000448,12,2.144546
0.000554,12,2.193762
0.000553,12,2.241739
0.000565,12,2.300259
0.00059,12,2.349308
0.000566,12,2.39667
0.000567,12,2.445501
0.000567,12,2.493204
0.00049,12,2.542644
0.000535,12,2.591767
0.000591,12,2.645155
0.000616,12,2.693967
0.000591,12,2.743172
0.000564,12,2.791783
0.000629,12,2.840947
0.000449,12,2.892034
0.000584,12,2.94355
0.000616,12,2.992561
0.000519,12,3.039989
0.000616,12,3.088963
0.000606,12,3.136395
0.000456,12,3.186764
0.000626,12,3.235812
0.000555,12,3.285069
0.000602,12,3.333992
0.000484,12,3.381351
0.000555,12,3.430781
0.00062,12,3.479643
0.000523,12,3.527912
0.000647,12,3.578518
0.00051,12,3.627324
0.000565,12,3.676858
0.000612,12,3.725499
0.00058,12,3.776081
0.000447,12,3.823297
0.000587,12,3.870609
0.000495,12,3.922662
0.00068,12,3.977022
0.000658,12,4.03076
0.000691,12,4.084141
0.000618,12,4.134385
0.000632,12,4.185555
0.000567,12,4.233962
0.000583,12,4.282694
0.000618,12,4.330371
0.000525,12,4.378113
