#{"t_start": 1680827715.7350411, "env_id": "JPEGEncode-v0"}
r,l,t
4.728864,12,10.477549
-10.64626,12,10.775501
0.0,12,11.077343
-7.902306,12,11.379396
-22.449618,12,11.684217
38.585242,12,11.987791
5.848028,12,12.290133
2.194332,12,12.592815
3.189516,12,12.89838
-11.457065,12,13.197535
-23.426238,12,13.51534
-7.161183,12,13.806277
-12.274701,12,14.112992
16.482645,12,14.421271
18.930782,12,14.716655
-12.127268,12,15.023185
34.605637,12,15.319899
4.0,12,15.622604
-3.082514,12,15.926299
-28.656893,12,16.228878
-22.597976,12,16.532007
-40.670098,12,16.834552
30.827944,12,17.13943
5.235178,12,17.440441
19.269542,12,17.745627
13.613963,12,18.047907
58.033195,12,18.352439
-10.428565,12,18.652701
-10.622965,12,18.955546
19.987202,12,19.25063
-45.988147,12,19.54045
33.913584,12,19.816576
-11.232726,12,20.104672
16.473852,12,20.380712
55.537093,12,20.675514
-13.068364,12,20.958184
19.658946,12,21.233887
-33.25668,12,21.513875
33.566295,12,21.793678
11.642545,12,22.059081
-19.848747,12,22.335895
17.483948,12,22.596291
-28.096686,12,22.865826
-45.459844,12,23.147358
-11.11446,12,23.420347
8.497866,12,23.690288
-23.752854,12,23.959291
-12.260695,12,24.227486
4.768339,12,24.499466
-17.692809,12,24.768693
37.663355,12,25.038486
-58.546219,12,25.306751
-4.217615,12,25.576365
-4.0,12,25.843302
-7.825637,12,26.116292
22.421506,12,26.376681
-29.014417,12,26.637639
30.235612,12,26.881027
-18.387667,12,27.124712
26.015049,12,27.378717
-54.75789,12,27.641857
-22.3582,12,27.914072
-17.510653,12,28.161456
-13.063477,12,28.419538
29.962418,12,28.679853
-26.781767,12,28.937921
-37.369656,12,29.199546
-18.84047,12,29.468111
3.293957,12,29.738244
-49.898695,12,30.007804
33.046144,12,30.277539
-23.43013,12,30.547929
-23.917925,12,30.816172
-28.907325,12,31.08863
35.765396,12,31.356929
-21.06691,12,31.627054
-12.244561,12,31.895612
-13.502648,12,32.161536
-5.745305,12,32.432785
-32.689649,12,32.702517
38.921025,12,32.97366
3.836461,12,33.244262
-22.855573,12,33.511958
20.493678,12,33.781718
14.156448,12,34.050113
55.819839,12,63.781214
100.640776,12,64.039661
14.716658,12,64.297067
67.929098,12,64.559023
71.678448,12,64.819385
64.914767,12,65.079303
-7.285862,12,65.338092
69.433471,12,65.599847
56.0,12,65.859462
69.450011,12,66.11337
54.714709,12,66.356995
39.286102,12,66.608775
2.619681,12,66.858583
48.254767,12,67.106365
14.312001,12,67.352094
40.957677,12,67.590634
8.085142,12,67.836111
52.238992,12,68.080015
68.996855,12,68.324063
69.651572,12,68.572984
49.589885,12,68.822186
31.536687,12,69.081382
68.837471,12,69.338725
65.149689,12,69.599185
30.509157,12,69.843953
78.830235,12,70.094818
75.858818,12,70.338493
70.134516,12,70.57194
33.422506,12,70.799972
43.467381,12,71.017029
33.327257,12,71.220869
20.319172,12,71.444031
60.846902,12,71.679635
27.376645,12,71.91358
69.702313,12,72.15194
43.556019,12,72.395881
44.973808,12,72.631594
41.244032,12,72.891351
41.244454,12,73.149389
14.76667,12,73.410666
67.525496,12,73.670247
80.406724,12,73.917269
-10.357506,12,74.163716
65.323072,12,74.402621
16.573411,12,74.645086
72.618708,12,74.871681
73.076264,12,75.094262
54.652658,12,75.309557
48.024673,12,75.531277
42.638919,12,75.765379
48.0,12,75.999075
18.986418,12,76.222317
85.436024,12,76.435608
51.080269,12,76.650026
80.005193,12,76.868136
-0.814449,12,77.080004
2.948139,12,77.295168
72.63993,12,77.516426
39.621417,12,77.732101
75.148885,12,77.954598
87.845876,12,78.170031
21.677917,12,78.384119
49.047282,12,78.59605
17.797313,12,78.8077
29.889984,12,79.020706
40.67999,12,79.241169
79.534907,12,79.456123
58.184524,12,79.679434
95.5754,12,79.90516
102.32934,12,80.120014
51.231461,12,80.349923
75.18841,12,80.573702
25.484324,12,80.796288
8.18571,12,81.011539
90.34407,12,81.225807
76.650817,12,81.449142
47.542089,12,81.674277
20.309867,12,81.888929
4.520833,12,82.112376
79.631253,12,82.339407
51.635769,12,82.563629
28.945763,12,82.767824
30.901878,12,82.961833
55.021181,12,83.166457
61.222695,12,83.376078
45.398051,12,114.079232
55.163054,12,114.355609
57.69409,12,114.644519
78.416424,12,114.915191
101.224595,12,115.19723
31.355261,12,115.479767
119.860196,12,115.757764
130.0,12,116.037564
75.36741,12,116.319788
76.918129,12,116.584098
59.569383,12,116.862836
94.123762,12,117.153475
65.367269,12,117.431937
59.718472,12,117.716648
63.154767,12,117.996574
8.208504,12,118.278362
83.518172,12,118.556241
136.0,12,118.837493
102.097738,12,119.117019
85.192645,12,119.399675
88.072782,12,119.677333
58.887899,12,119.954697
84.664672,12,120.235151
54.288136,12,120.504869
72.727859,12,120.780946
78.640737,12,121.062917
71.235719,12,121.343201
71.538912,12,121.60967
63.846807,12,121.901084
78.465677,12,122.19302
95.371062,12,122.485521
93.208821,12,122.7817
56.928454,12,123.068998
99.955022,12,123.363259
85.676391,12,123.653497
87.322956,12,123.945691
74.099005,12,124.239227
103.360303,12,124.528759
81.944845,12,125.394475
56.904644,12,125.700547
85.299325,12,126.001398
61.950917,12,126.302842
103.977902,12,126.611313
121.67995,12,126.909451
72.103143,12,127.213509
81.38891,12,127.51629
86.074259,12,127.817276
119.788355,12,128.139938
99.944439,12,128.470981
57.409401,12,128.774049
38.647094,12,129.089168
67.727532,12,129.403577
108.874358,12,129.71555
78.618913,12,130.032471
83.255391,12,130.347224
85.048488,12,130.660776
68.748245,12,130.976671
54.470737,12,131.287108
75.641426,12,131.600079
81.960311,12,131.914841
109.903364,12,132.229027
91.945498,12,132.543894
96.487347,12,132.858101
18.284354,12,133.172165
68.888327,12,133.486143
104.18874,12,133.799331
0.27756,12,134.113552
52.133604,12,134.429454
87.529628,12,134.744972
102.184866,12,135.058394
80.746479,12,135.369663
59.612389,12,135.683839
36.1526,12,135.997619
88.116487,12,136.313174
94.834146,12,136.623434
69.161552,12,136.929758
77.749049,12,137.229072
100.732336,12,137.530452
49.226469,12,137.832586
60.489395,12,138.135989
133.322786,12,138.439711
79.358203,12,138.74408
