#{"t_start": 1680827715.7361097, "env_id": "JPEGEncode-v0"}
r,l,t
8.300249,12,10.477114
-8.086126,12,10.775044
-11.566449,12,11.076937
2.164485,12,11.378938
-39.028901,12,11.683787
-16.820851,12,11.987355
18.797309,12,12.289682
12.064103,12,12.592404
6.918514,12,12.897956
-1.782553,12,13.197088
32.021972,12,13.514855
-24.974373,12,13.805821
-34.785651,12,14.112542
-5.852714,12,14.420929
-19.443595,12,14.716205
-22.631741,12,15.022741
34.226237,12,15.319406
1.488293,12,15.622129
-0.860268,12,15.925807
-2.883687,12,16.228451
5.121859,12,16.531591
8.336305,12,16.834097
-10.879615,12,17.138974
4.0,12,17.439932
-5.033409,12,17.745157
4.242665,12,18.047475
23.01059,12,18.352017
-6.968944,12,18.652254
-16.167806,12,18.955108
-11.232063,12,19.250132
-4.113543,12,19.539985
-12.385925,12,19.816131
-60.251674,12,20.104227
4.647166,12,20.380205
-9.963,12,20.675057
-22.225644,12,20.957739
-8.678874,12,21.233447
-7.959156,12,21.513434
-16.859646,12,21.793212
29.506996,12,22.058632
-1.850345,12,22.335444
26.420453,12,22.595842
9.290508,12,22.865389
2.698022,12,23.147079
13.717428,12,23.419917
6.932294,12,23.689834
-10.497391,12,23.958854
27.110118,12,24.227035
0.136488,12,24.498972
38.606879,12,24.768241
-13.960382,12,25.038048
7.828495,12,25.306298
0.581839,12,25.575881
25.582877,12,25.842848
-9.447008,12,26.11586
41.857006,12,26.376248
-7.849418,12,26.637188
-34.485998,12,26.880566
-9.313148,12,27.124209
-41.966131,12,27.378268
3.2761,12,27.641373
-12.559968,12,27.913626
10.57143,12,28.161064
24.678584,12,28.419091
-19.751674,12,28.679449
8.906885,12,28.937472
20.040996,12,29.199095
-12.872555,12,29.467669
22.112245,12,29.737799
-5.955432,12,30.007363
-7.436298,12,30.27703
-32.973267,12,30.54762
10.03789,12,30.815742
-8.457857,12,31.088196
-42.551803,12,31.35647
29.071513,12,31.626611
-45.95122,12,31.895228
13.724594,12,32.16118
26.59218,12,32.432354
40.52632,12,32.702075
0.155949,12,32.973159
-33.404384,12,33.243884
-9.380531,12,33.511533
8.220102,12,33.781261
83.275484,12,34.049639
3.768097,12,63.780779
14.447896,12,64.039223
36.31381,12,64.296613
