#{"t_start": 1680826869.8237817, "env_id": "JPEGEncode-v0"}
r,l,t
4835481.0,12,6.591609
6108042.0,12,6.68027
4719506.0,12,6.770453
4993371.0,12,6.859806
4961202.0,12,6.946242
5887762.0,12,7.026434
17730.0,12,7.110098
7561714.0,12,7.193353
6309332.0,12,7.274366
3461276.0,12,7.354753
5251478.0,12,7.437553
7294497.0,12,7.52115
6311398.0,12,7.602859
4660173.0,12,7.694581
2964581.0,12,7.774712
4833685.0,12,7.852643
4214116.0,12,7.934495
5947309.0,12,8.017468
9895238.0,12,8.097419
5540144.0,12,8.175379
5404644.0,12,8.255043
4076982.0,12,8.332602
4109419.0,12,8.413177
9205028.0,12,8.494166
6447198.0,12,8.577699
5579970.0,12,8.654459
2598.0,12,8.733387
4778173.0,12,8.810674
4195193.0,12,8.889304
5087343.0,12,8.967979
6659945.0,12,9.046914
4168658.0,12,9.125896
5296367.0,12,9.204578
5800180.0,12,9.283859
4293203.0,12,9.362216
4043023.0,12,9.44253
4836155.0,12,9.522377
7344510.0,12,9.601725
6520935.0,12,9.681874
5536132.0,12,9.764902
7657295.0,12,9.843283
4433660.0,12,9.920791
5263188.0,12,9.999352
4207551.0,12,10.07718
4701285.0,12,10.155651
6390283.0,12,10.239949
5969876.0,12,10.32224
7399618.0,12,10.40173
6411718.0,12,10.479088
5308292.0,12,10.559738
6240897.0,12,10.640566
6167758.0,12,10.72303
4666578.0,12,10.805344
5038259.0,12,10.898762
2138926.0,12,10.990402
4623229.0,12,11.079418
5789515.0,12,11.168153
3723183.0,12,11.258303
5575190.0,12,11.353472
8296812.0,12,11.450507
5244615.0,12,11.543523
248.0,12,11.639551
2953961.0,12,11.734565
5443954.0,12,11.829608
7698750.0,12,11.927261
2429512.0,12,12.025928
5802990.0,12,12.117775
6436123.0,12,12.215508
4266302.0,12,12.312483
5498140.0,12,12.406374
6481219.0,12,12.502129
2945982.0,12,12.595068
637452.0,12,12.689034
16246.0,12,12.781607
5965024.0,12,12.876937
3741936.0,12,12.971261
7591054.0,12,13.066539
8386797.0,12,13.16662
5861320.0,12,13.261802
6246720.0,12,13.357941
0.0,12,13.453579
4814270.0,12,13.545899
6567409.0,12,13.640055
2716836.0,12,13.734276
2331224.0,12,13.828705
5828803.0,12,25.983859
6697426.0,12,26.082478
10364237.0,12,26.178617
5902223.0,12,26.27799
6657916.0,12,26.37309
10844150.0,12,26.471786
4805740.0,12,26.568361
5068247.0,12,26.659082
6977824.0,12,26.754718
4627922.0,12,26.852012
1608780.0,12,26.947831
11701931.0,12,27.042997
7874057.0,12,27.1341
2833927.0,12,27.229889
11838976.0,12,27.323738
4270477.0,12,27.423689
9718752.0,12,27.519147
5656550.0,12,27.617185
12327535.0,12,27.712443
5382312.0,12,27.812453
8192294.0,12,27.91707
4952931.0,12,28.016602
5255256.0,12,28.114387
4913642.0,12,28.211955
515235.0,12,28.313015
5840498.0,12,28.413694
4032863.0,12,28.514016
4938819.0,12,28.611547
1054290.0,12,28.70852
5549986.0,12,28.807121
7049636.0,12,28.904315
6002500.0,12,29.003247
6485007.0,12,29.098738
6884666.0,12,29.187571
5330651.0,12,29.275702
6836189.0,12,29.363587
255.0,12,29.453902
6595170.0,12,29.546175
7691544.0,12,29.640251
6813715.0,12,29.729858
5884000.0,12,29.819387
12337750.0,12,29.909034
4884261.0,12,29.999105
5999540.0,12,30.089545
4561079.0,12,30.179827
4173169.0,12,30.268654
2027377.0,12,30.359651
7357821.0,12,30.449383
7182204.0,12,30.541853
10067456.0,12,30.632595
5929303.0,12,30.72412
5801294.0,12,30.816051
7150530.0,12,30.912008
4573708.0,12,31.002912
5721366.0,12,31.091078
5465593.0,12,31.185083
5984199.0,12,31.276233
4871362.0,12,31.365683
5776358.0,12,31.458484
6118601.0,12,31.550635
5156283.0,12,31.641084
6305804.0,12,31.731604
3952315.0,12,31.819277
5174578.0,12,31.90947
7847182.0,12,32.003359
2962252.0,12,32.091137
4418626.0,12,32.181313
5396123.0,12,32.273972
9639852.0,12,32.36187
5833705.0,12,32.453342
7493799.0,12,32.542781
4228112.0,12,32.635798
6654499.0,12,32.724679
3365732.0,12,32.817466
4869438.0,12,32.908245
4072278.0,12,32.995439
5692193.0,12,33.085855
4964863.0,12,33.179128
6720278.0,12,33.270123
8500487.0,12,33.358895
9004113.0,12,33.449995
4442043.0,12,33.538942
4884991.0,12,33.630691
9062195.0,12,33.721874
5570252.0,12,33.816118
