#{"t_start": 1680900186.2337065, "env_id": "JPEGEncode-v0"}
r,l,t
0.000538,12,7.276958
0.000636,12,7.316747
0.000494,12,7.356174
0.000603,12,7.395531
0.000476,12,7.434723
0.00063,12,7.474568
0.000641,12,7.51378
0.00053,12,7.553186
0.000642,12,7.592821
0.000626,12,7.632476
0.000632,12,7.671476
0.000636,12,7.71128
0.000609,12,7.750757
0.000543,12,7.795772
0.000522,12,7.835288
0.000484,12,7.874837
0.000575,12,7.914185
0.000641,12,7.954275
0.000636,12,7.993064
0.000484,12,8.03266
0.000644,12,8.071913
0.00064,12,8.111617
0.000626,12,8.150893
0.000627,12,8.189901
0.000638,12,8.229474
0.000491,12,8.268313
0.000635,12,8.307429
0.000477,12,8.345817
0.000575,12,8.384861
0.000653,12,8.429971
0.000591,12,8.469613
0.000482,12,8.508661
0.000617,12,8.548312
0.00048,12,8.587472
0.000643,12,8.627162
0.000641,12,8.666687
0.000621,12,8.705461
0.000475,12,8.744427
0.000475,12,8.782891
0.000625,12,8.822098
0.000621,12,8.861335
0.00048,12,8.900647
0.000639,12,8.94027
0.000639,12,8.979761
0.00049,12,9.019393
0.000607,12,9.063992
0.000481,12,9.103372
0.000588,12,9.141615
0.000634,12,9.180425
0.000638,12,9.21923
0.000639,12,9.258245
0.00055,12,9.297002
0.000578,12,9.335974
0.000611,12,9.375242
0.000624,12,9.414803
0.000478,12,9.453749
0.000628,12,9.493423
0.000471,12,9.532181
0.000616,12,9.571414
0.000478,12,9.610147
0.000635,12,9.649614
0.000477,12,9.693591
0.000634,12,9.73336
0.000627,12,9.772522
0.000482,12,9.81148
0.000637,12,9.850164
0.000582,12,9.890054
0.000532,12,9.928964
0.000531,12,9.968194
0.000643,12,10.007852
0.000627,12,10.04767
0.000606,12,10.087053
0.000599,12,10.127017
0.000555,12,10.165873
0.000618,12,10.205715
0.000475,12,10.244627
0.000555,12,10.284111
0.000601,12,10.328068
0.000479,12,10.367089
0.000483,12,10.406229
