#{"t_start": 1682479091.2133934, "env_id": "FuzzGym-v0"}
r,l,t
104.357469,11,4.034142
104.347938,11,4.239326
104.361682,11,4.44338
104.347803,11,4.621816
104.360379,11,4.841892
104.349477,11,5.0691
104.365461,11,5.278327
104.349075,11,5.486817
104.351926,11,5.708148
104.350638,11,5.912907
104.349646,11,6.096791
104.349792,11,6.303838
104.349599,11,6.53482
104.367398,11,6.764139
104.348809,11,6.967487
104.357281,11,7.175765
104.348862,11,7.396824
104.360332,11,7.613409
104.349841,11,7.827875
104.355778,11,8.034258
104.352406,11,8.258609
104.349946,11,8.456614
104.353165,11,8.679719
104.365031,11,8.894938
104.364835,11,9.134355
104.366401,11,9.384091
104.356512,11,9.592538
104.378972,11,9.834878
104.348532,11,10.043859
104.355651,11,10.242096
104.355998,11,10.443417
104.351714,11,10.643242
104.360955,11,10.842663
104.357458,11,11.047578
104.348251,11,11.282238
104.350358,11,11.46644
104.3527,11,11.665916
104.365832,11,11.899432
104.352319,11,12.090685
104.364801,11,12.310023
104.348936,11,12.505047
104.349463,11,12.704248
104.348906,11,12.909006
104.368155,11,13.112885
104.352844,11,13.324
104.349118,11,13.52902
104.352911,11,13.7493
104.361725,11,13.961385
104.34916,11,14.162234
104.351576,11,14.354535
104.350919,11,14.574816
