#{"t_start": 1682479091.2124977, "env_id": "FuzzGym-v0"}
r,l,t
104.357007,11,4.031484
104.367319,11,4.236739
104.351501,11,4.440769
104.347759,11,4.619257
104.361222,11,4.83916
104.371695,11,5.066448
104.349184,11,5.275676
104.350358,11,5.484166
104.366521,11,5.705476
104.348477,11,5.910113
104.349429,11,6.094118
104.349796,11,6.301155
104.36483,11,6.532148
104.356997,11,6.761462
104.360399,11,6.96483
104.350886,11,7.173103
104.368236,11,7.394159
104.362201,11,7.609638
104.359986,11,7.825172
104.351247,11,8.028325
104.367392,11,8.25592
104.349848,11,8.452881
104.365968,11,8.677047
104.351411,11,8.891292
104.352632,11,9.131733
104.357565,11,9.381504
104.35848,11,9.585984
104.348617,11,9.832235
104.362274,11,10.041227
104.352275,11,10.236815
104.351495,11,10.439691
104.349087,11,10.640617
104.351568,11,10.836014
104.348515,11,11.043897
104.350671,11,11.279537
104.350972,11,11.463789
104.355441,11,11.663191
104.366552,11,11.895567
104.34997,11,12.08698
104.365255,11,12.306367
104.348869,11,12.502442
104.353208,11,12.701647
104.348439,11,12.906365
104.351221,11,13.110216
104.354561,11,13.321342
104.357284,11,13.526366
104.356286,11,13.742508
104.348472,11,13.958742
104.368954,11,14.159656
104.350247,11,14.351953
104.36053,11,14.572191
