#{"t_start": 1680730564.410677, "env_id": "JPEGEncode-v0"}
r,l,t
0.000828,12,3.890022
0.000644,12,3.920351
0.000715,12,3.950417
0.000684,12,3.980791
0.000608,12,4.011088
0.00072,12,4.041212
0.000682,12,4.071329
0.000711,12,4.101394
0.000711,12,4.131299
0.000721,12,4.161403
0.000719,12,4.191336
0.000709,12,4.22128
0.000582,12,4.251061
0.000727,12,4.280986
0.000611,12,4.312145
0.000705,12,4.34232
0.000712,12,4.372175
0.000716,12,4.402116
0.000709,12,4.432033
0.000679,12,4.462033
0.000698,12,4.4919
0.000683,12,4.521791
0.000633,12,4.551872
0.00059,12,4.58198
0.000761,12,4.613799
0.000675,12,4.643996
0.000583,12,4.673812
0.000605,12,4.703775
0.000711,12,4.733848
0.000669,12,4.763921
0.000707,12,4.793987
0.000559,12,4.824609
0.00071,12,4.854503
0.000562,12,4.884532
0.000566,12,4.914635
0.000563,12,4.944574
0.000643,12,4.974773
0.000682,12,5.004683
0.000727,12,5.034791
0.000716,12,5.06501
0.000633,12,5.094948
0.000707,12,5.125364
0.000626,12,5.155487
0.000708,12,5.185364
0.000716,12,5.215316
0.000618,12,5.245158
0.00071,12,5.274894
0.000721,12,5.304839
0.00072,12,5.334835
0.000713,12,5.364738
0.000707,12,5.394563
0.000722,12,5.424628
0.000618,12,5.454683
0.000643,12,5.484633
0.000711,12,5.514584
0.000576,12,5.54465
0.000649,12,5.574614
0.000596,12,5.604369
0.000703,12,5.634284
0.000695,12,5.663966
0.000628,12,5.693559
0.000618,12,5.723405
0.00071,12,5.753325
0.00067,12,5.783166
0.000682,12,5.813
0.000681,12,5.845158
0.000708,12,5.875143
0.000694,12,5.905147
0.000688,12,5.935003
0.000624,12,5.965092
0.000655,12,5.99473
0.00066,12,6.024576
0.000679,12,6.054621
0.000687,12,6.084538
0.000715,12,6.11444
0.000711,12,6.144181
0.000628,12,6.174073
0.000711,12,6.204065
0.000702,12,6.233893
0.000588,12,6.263885
0.000712,12,6.29384
0.000712,12,6.323568
0.000627,12,6.353564
0.000709,12,6.383636
0.000685,12,6.41346
0.000778,12,10.977297
0.000569,12,11.007389
0.000591,12,11.037465
0.000575,12,11.067531
0.000599,12,11.097605
0.000569,12,11.127614
0.000639,12,11.157599
0.000574,12,11.18759
0.000574,12,11.217539
0.00059,12,11.247437
0.000571,12,11.278478
0.000606,12,11.30845
0.000585,12,11.338294
0.000715,12,11.368375
0.000629,12,11.398335
0.000598,12,11.428186
0.000563,12,11.458142
0.000554,12,11.48799
0.000579,12,11.51799
0.00059,12,11.547918
0.000663,12,11.579023
0.000726,12,11.609596
0.000547,12,11.63956
0.000545,12,11.66948
0.000583,12,11.699494
0.000702,12,11.729716
0.000592,12,11.759753
0.000572,12,11.78961
0.000687,12,11.819639
0.000565,12,11.849615
0.000574,12,11.879706
0.00056,12,11.909535
0.00066,12,11.939564
0.000587,12,11.969592
0.00058,12,11.999415
0.000639,12,12.029572
0.000569,12,12.059679
0.000572,12,12.08952
0.000575,12,12.119386
0.000594,12,12.149246
0.00059,12,12.179159
0.000579,12,12.209138
0.000634,12,12.239222
0.000631,12,12.26929
0.000633,12,12.300397
0.000593,12,12.330206
0.000546,12,12.360095
0.000694,12,12.390138
0.000706,12,12.420076
0.000566,12,12.449963
0.000553,12,12.480094
0.000596,12,12.51015
0.000559,12,12.540279
0.000589,12,12.570093
0.000552,12,12.600056
0.000546,12,12.630016
0.000659,12,12.660201
0.000567,12,12.690016
0.000596,12,12.719918
0.000705,12,12.749934
0.000577,12,12.780064
0.000568,12,12.809899
0.000572,12,12.839875
0.000565,12,12.869809
0.000573,12,12.899979
0.000661,12,12.930127
0.000584,12,12.960075
0.000585,12,12.990054
0.000594,12,13.019863
0.000608,12,13.049829
0.000644,12,13.079992
0.000572,12,13.110213
0.000628,12,13.140551
0.000603,12,13.170603
0.000721,12,13.200801
0.000577,12,13.230654
0.000685,12,13.260975
0.000561,12,13.291257
0.000722,12,13.321589
0.000583,12,13.351596
0.000576,12,13.381773
0.000583,12,13.411708
0.000577,12,13.441526
0.00058,12,13.471268
0.000582,12,13.501276
0.000691,12,17.989322
0.000723,12,18.019758
0.000721,12,18.050494
0.000707,12,18.080787
0.000613,12,18.110949
0.000711,12,18.14113
0.000625,12,18.171176
0.000715,12,18.201317
0.000725,12,18.231556
0.00071,12,18.261851
0.000612,12,18.292131
0.000712,12,18.322501
0.000719,12,18.352836
0.000712,12,18.383103
0.000722,12,18.413192
0.000713,12,18.443528
0.000645,12,18.473664
0.000718,12,18.504308
0.000729,12,18.534719
0.000715,12,18.56498
0.000726,12,18.595228
0.000636,12,18.625438
0.000645,12,18.655398
0.000725,12,18.687443
0.000711,12,18.717912
0.000715,12,18.748292
0.000564,12,18.778386
0.000565,12,18.808521
0.000722,12,18.838686
0.000711,12,18.868993
0.000662,12,18.89929
0.000733,12,18.929729
