#{"t_start": 1680834350.3584237, "env_id": "JPEGEncode-v0"}
r,l,t
7.569761,12,7.176932
7.161866,12,7.216997
28.230195,12,7.257442
56.348667,12,7.298824
31.758095,12,7.340013
22.892022,12,7.380341
41.101278,12,7.420846
19.488038,12,7.461301
27.677444,12,7.501895
25.898818,12,7.542515
22.911062,12,7.583659
51.345058,12,7.624079
8.940738,12,7.664515
46.996549,12,7.705086
45.502181,12,7.74606
29.491088,12,7.786375
31.685303,12,7.826651
45.875985,12,7.867536
47.199628,12,7.90783
43.820507,12,7.948917
31.048807,12,7.989443
18.882386,12,8.029625
46.580771,12,8.071049
15.374795,12,8.111614
55.418318,12,8.15245
58.478189,12,8.192762
10.982677,12,8.233068
43.168452,12,8.273988
52.10092,12,8.314509
43.255798,12,8.355755
51.060581,12,8.39649
44.583017,12,8.437003
53.47169,12,8.477888
26.579687,12,8.518772
42.025245,12,8.559381
46.758451,12,8.600285
8.816576,12,8.640119
33.305004,12,8.680458
43.295126,12,8.720904
40.65028,12,8.761443
55.643324,12,8.802391
45.405151,12,8.842941
46.528017,12,8.882979
36.213875,12,8.923752
7.179719,12,8.963088
50.269255,12,9.004467
38.150194,12,9.044399
54.658255,12,9.084702
53.015351,12,9.125705
40.796617,12,9.165957
7.588072,12,9.210905
52.630547,12,9.251885
24.416319,12,9.292661
44.845798,12,9.333115
45.846118,12,9.373394
50.069483,12,9.413602
59.564355,12,9.453867
33.667951,12,9.494419
47.534437,12,9.534706
37.932035,12,9.574717
31.196849,12,9.615003
51.645305,12,9.655778
50.018496,12,9.697179
42.606822,12,9.737687
55.530811,12,9.778076
52.999539,12,9.818709
51.749417,12,9.859426
38.514749,12,9.900121
38.495101,12,9.94062
42.052104,12,9.980922
12.715762,12,10.020872
55.890378,12,10.061669
43.979197,12,10.102775
51.769717,12,10.143244
52.523468,12,10.183294
48.103596,12,10.223482
7.949375,12,10.263277
46.635493,12,10.308793
44.744793,12,10.349226
42.393742,12,10.389467
53.164942,12,10.429494
8.079285,12,10.469464
54.821653,12,10.50982
52.619461,12,10.550269
52.822327,12,10.590255
54.259726,12,15.201029
46.975191,12,15.242297
40.684409,12,15.283953
22.561621,12,15.324931
26.95158,12,15.365525
25.531864,12,15.406513
40.438354,12,15.447193
51.116406,12,15.490155
55.047671,12,15.531594
45.589743,12,15.574652
45.366436,12,15.619884
14.213446,12,15.664276
44.891208,12,15.708387
43.586081,12,15.753735
31.431706,12,15.79894
52.701269,12,15.843945
44.277595,12,15.888692
44.285834,12,15.933736
38.539085,12,15.978451
42.494199,12,16.023198
19.800626,12,16.072305
55.530628,12,16.117208
31.607193,12,16.16219
20.995216,12,16.206711
7.947504,12,16.251375
19.566331,12,16.29568
35.767052,12,16.340962
12.464291,12,16.385764
30.937021,12,16.43043
47.89439,12,16.476018
20.116841,12,16.517062
39.648413,12,16.558112
39.51371,12,16.603834
50.02283,12,16.648553
50.199393,12,16.693379
43.702085,12,16.738358
46.545316,12,16.783631
38.134573,12,16.828482
22.265921,12,16.872966
27.961821,12,16.917639
9.28368,12,16.962008
53.650626,12,17.00909
46.02848,12,17.054487
40.934251,12,17.098869
31.234433,12,17.143372
16.176747,12,17.187578
43.709209,12,17.232844
22.869709,12,17.277935
58.375194,12,17.322741
41.779249,12,17.367882
26.911199,12,17.412837
48.164957,12,17.457485
32.824116,12,17.502272
45.475132,12,17.546926
51.727482,12,17.591412
44.097725,12,17.636443
51.21618,12,17.68188
19.096668,12,17.725917
9.288686,12,17.770323
51.216212,12,17.815805
43.890898,12,17.861088
45.147325,12,17.905312
7.954971,12,17.950436
53.305612,12,17.995933
53.088897,12,18.04104
49.997614,12,18.086245
44.028799,12,18.130873
50.982839,12,18.176619
49.582899,12,18.221848
41.796547,12,18.267259
49.721159,12,18.311693
46.670848,12,18.356005
51.879652,12,18.401258
40.553927,12,18.445731
53.407718,12,18.490961
34.727308,12,18.535638
42.066787,12,18.580315
41.33193,12,18.625247
42.377243,12,18.670257
45.591678,12,18.715324
41.59815,12,18.76043
35.398655,12,18.805665
22.432991,12,18.850627
34.98439,12,18.896298
58.33476,12,18.940982
14.60645,12,23.970747
12.885696,12,24.015835
28.226773,12,24.060353
50.574389,12,24.10583
10.567568,12,24.150566
49.860383,12,24.195606
38.533582,12,24.24111
41.632068,12,24.287059
19.574004,12,24.33211
26.869637,12,24.376481
48.547468,12,24.421994
34.048706,12,24.466649
42.890718,12,24.511831
24.395066,12,24.556579
29.219346,12,24.602024
40.442926,12,24.647062
21.188571,12,24.692077
44.594114,12,24.737163
36.389365,12,24.782405
26.097297,12,24.830095
42.518516,12,24.874934
52.241991,12,24.920709
44.287339,12,24.966004
25.044784,12,25.010897
7.922931,12,25.055856
37.620099,12,25.10106
20.487311,12,25.146229
30.442492,12,25.191243
64.329076,12,25.236136
27.678392,12,25.280877
46.096048,12,25.325367
57.847415,12,25.369981
7.956325,12,25.414395
45.420849,12,25.458961
46.77814,12,25.503877
7.909684,12,25.548569
40.971531,12,25.594098
43.387897,12,25.639586
35.997386,12,25.834421
47.075883,12,25.87941
55.689032,12,25.927456
46.348025,12,25.972382
50.457493,12,26.017739
54.705159,12,26.062619
42.093829,12,26.107865
