#{"t_start": 1680834350.3590245, "env_id": "JPEGEncode-v0"}
r,l,t
57.072082,12,7.176989
25.666556,12,7.216993
43.044827,12,7.257442
47.375354,12,7.298858
57.960656,12,7.340034
7.951323,12,7.380309
45.488042,12,7.420874
18.680019,12,7.46127
23.567044,12,7.501897
41.211979,12,7.542542
40.078468,12,7.583677
7.171609,12,7.624059
27.130532,12,7.664507
44.160666,12,7.705127
36.527539,12,7.746057
57.785611,12,7.786397
7.890778,12,7.826626
11.446171,12,7.867514
28.50408,12,7.907813
59.496017,12,7.948946
45.886377,12,7.98946
51.339906,12,8.029645
47.43291,12,8.07109
55.775839,12,8.111638
44.374051,12,8.152475
33.079615,12,8.192769
11.359477,12,8.233038
7.381471,12,8.273961
7.385625,12,8.314497
54.747605,12,8.355779
27.632311,12,8.396479
46.552922,12,8.437008
43.766885,12,8.477936
42.637759,12,8.518749
26.518772,12,8.559361
54.216087,12,8.600321
62.510878,12,8.640128
50.814355,12,8.68049
45.656881,12,8.72093
8.355448,12,8.761423
55.811232,12,8.802399
57.077455,12,8.84297
8.071951,12,8.882959
45.947138,12,8.923785
15.779869,12,8.963056
50.3404,12,9.004512
23.148967,12,9.044362
7.349295,12,9.084691
48.40064,12,9.125742
27.040416,12,9.165933
25.987482,12,9.210884
48.54214,12,9.251908
51.77924,12,9.292693
54.139344,12,9.333156
40.08493,12,9.373392
14.947327,12,9.413579
57.794205,12,9.453899
47.767628,12,9.494421
46.895983,12,9.534697
7.114,12,9.574689
7.373996,12,9.614974
48.419868,12,9.655809
44.756044,12,9.697189
45.357585,12,9.737715
42.85107,12,9.778076
23.616041,12,9.818722
8.894752,12,9.859398
55.002102,12,9.900126
22.318411,12,9.940646
51.817064,12,9.980969
35.838085,12,10.020886
52.973108,12,10.06169
53.367088,12,10.10279
46.260378,12,10.143219
54.027603,12,10.18331
7.360657,12,10.223465
44.975248,12,10.263258
40.274688,12,10.308815
35.719484,12,10.349196
50.503099,12,10.389482
15.597442,12,10.429468
46.379471,12,10.46949
32.511347,12,10.509809
38.206745,12,10.550253
12.337677,12,10.590229
38.5329,12,15.201065
51.895716,12,15.242315
47.286294,12,15.283991
47.006166,12,15.32499
33.083927,12,15.365521
45.534671,12,15.406542
31.706829,12,15.447189
52.592702,12,15.4902
24.186367,12,15.531584
39.81197,12,15.574662
49.616095,12,15.61991
31.127593,12,15.664304
24.3855,12,15.708403
41.850938,12,15.753761
38.464173,12,15.79894
15.562521,12,15.843919
40.146533,12,15.88872
43.965765,12,15.933744
47.598909,12,15.978483
8.35747,12,16.023169
29.082778,12,16.072327
41.051183,12,16.117237
47.955214,12,16.162219
38.331841,12,16.206731
31.619958,12,16.251382
29.459006,12,16.295694
36.794801,12,16.340983
39.659338,12,16.385791
46.47776,12,16.43047
32.884484,12,16.476009
58.744382,12,16.517087
15.291383,12,16.558119
55.437296,12,16.603863
14.231202,12,16.648556
7.500262,12,16.693346
22.042723,12,16.73839
49.240169,12,16.783643
21.294452,12,16.828484
37.960552,12,16.872975
47.520863,12,16.917681
47.021456,12,16.962038
41.319485,12,17.009102
36.964968,12,17.05449
27.438384,12,17.098895
34.168981,12,17.143375
11.296806,12,17.187547
60.132043,12,17.23289
51.882174,12,17.277983
39.135513,12,17.322738
18.694265,12,17.367881
44.650609,12,17.412876
22.961878,12,17.457497
44.75879,12,17.502305
48.797745,12,17.546917
38.064684,12,17.591425
54.416634,12,17.636487
44.413869,12,17.681877
7.951988,12,17.725888
40.983825,12,17.770355
42.175734,12,17.81584
43.694988,12,17.861121
49.337398,12,17.905348
48.115687,12,17.95045
45.971936,12,17.995979
55.125758,12,18.041075
12.096841,12,18.086234
38.330159,12,18.130892
48.146848,12,18.176656
45.750014,12,18.221882
48.306858,12,18.267306
38.896579,12,18.311718
15.672509,12,18.355991
29.932585,12,18.40124
27.700538,12,18.445745
40.599379,12,18.490987
51.331004,12,18.535641
31.232214,12,18.580328
18.42329,12,18.625232
45.601646,12,18.670294
35.789094,12,18.715369
36.352585,12,18.760453
44.790012,12,18.8057
46.391914,12,18.850627
58.160532,12,18.896328
17.6693,12,18.940968
45.718934,12,23.970787
51.985593,12,24.015873
20.279053,12,24.060361
43.4196,12,24.10587
31.690373,12,24.150568
7.945083,12,24.19558
60.409347,12,24.241125
56.115266,12,24.287097
30.563754,12,24.332112
34.183855,12,24.376509
52.348555,12,24.422023
20.837063,12,24.466649
31.339953,12,24.511806
20.742275,12,24.5566
56.180624,12,24.602038
44.366118,12,24.647065
33.561014,12,24.692059
56.988148,12,24.737182
45.070569,12,24.782423
26.402874,12,24.830092
42.069049,12,24.874967
50.404429,12,24.920758
50.650635,12,24.966043
48.141313,12,25.010933
51.348005,12,25.055876
29.491089,12,25.101053
47.461218,12,25.146254
48.454905,12,25.191272
49.482819,12,25.236154
48.323501,12,25.280931
21.860877,12,25.325382
54.205631,12,25.370012
49.35897,12,25.414403
24.830961,12,25.458973
47.401177,12,25.503854
45.165859,12,25.548584
51.673103,12,25.594136
56.592936,12,25.639622
40.832951,12,25.834445
33.24502,12,25.879397
34.80327,12,25.927481
40.108889,12,25.972411
36.689551,12,26.01772
48.422605,12,26.062649
48.496713,12,26.107887
16.217379,12,26.15255
7.94895,12,26.197006
36.096339,12,26.242634
33.916207,12,26.288126
26.799574,12,26.333807
38.651415,12,26.379784
45.141402,12,26.425332
40.111934,12,26.470468
7.95426,12,26.514872
44.363234,12,26.560255
33.698651,12,26.605039
27.466097,12,26.649721
44.213144,12,26.694869
44.167986,12,26.740047
58.604797,12,26.784589
60.704577,12,26.830138
36.081986,12,26.875407
42.727225,12,26.920412
42.902709,12,26.965796
24.666967,12,27.01035
17.574218,12,27.058268
42.094925,12,27.103303
32.228746,12,27.148555
35.902794,12,27.193071
58.313591,12,27.237554
40.865402,12,27.282484
45.500273,12,27.327964
50.392058,12,27.37343
7.948764,12,27.417881
40.125228,12,27.463003
57.393601,12,27.508669
29.330176,12,27.553719
49.539015,12,27.598624
23.825862,12,27.643611
12.630651,12,27.687903
47.149536,12,27.732813
26.626339,12,27.777012
30.195541,12,27.821707
31.240941,12,27.866967
43.318617,12,27.91184
56.504218,12,27.957386
50.12433,12,33.012412
49.974172,12,33.057553
39.430338,12,33.103154
40.687242,12,33.147906
55.599087,12,33.19312
41.989044,12,33.237992
41.406546,12,33.282792
29.607268,12,33.327457
11.395624,12,33.37203
39.014171,12,33.417437
45.191537,12,33.462465
16.785677,12,33.507621
45.545534,12,33.552747
24.934698,12,33.597502
34.561714,12,33.642684
43.029795,12,33.690886
29.731578,12,33.735958
21.692216,12,33.780726
42.345921,12,33.825822
13.975654,12,33.870482
25.387961,12,33.915276
51.047,12,33.960759
42.944865,12,34.005839
52.611371,12,34.05108
40.258851,12,34.096366
55.13854,12,34.141638
24.408671,12,34.186769
38.076243,12,34.232319
56.504437,12,34.278152
53.915328,12,34.322958
19.295931,12,34.367491
28.297388,12,34.412702
38.411372,12,34.458174
45.836445,12,34.50323
27.47664,12,34.548479
60.510022,12,34.593644
15.061499,12,34.637653
35.437647,12,34.681862
41.507728,12,34.727056
27.836828,12,34.771915
29.306503,12,34.816556
30.461268,12,34.861822
53.073956,12,34.906914
55.749944,12,34.951533
58.629585,12,34.996856
50.740988,12,35.04533
45.738281,12,35.090344
31.176804,12,35.135378
43.932769,12,35.180762
63.193197,12,35.225518
49.076842,12,35.270794
50.827685,12,35.316341
16.922723,12,35.361058
57.169215,12,35.405854
32.990456,12,35.451073
14.851972,12,35.495558
52.50772,12,35.539952
44.323613,12,35.584356
38.819843,12,35.629532
32.513369,12,35.674476
28.860087,12,35.719727
32.978888,12,35.764862
27.326149,12,35.809895
36.103284,12,35.8549
41.894768,12,35.899879
31.037431,12,35.945016
43.271818,12,35.990595
14.218414,12,36.035385
15.828876,12,36.079788
11.0513,12,36.124089
47.317754,12,36.168708
22.128245,12,36.21366
42.584023,12,36.259082
59.898247,12,36.303285
25.07787,12,36.348087
36.08719,12,36.39608
48.595899,12,36.441483
61.349426,12,36.486258
37.891918,12,36.531596
33.76743,12,36.576252
45.76249,12,36.620987
44.436304,12,36.66571
7.945316,12,36.709473
36.162444,12,36.754877
48.624402,12,36.80024
35.419438,12,41.779786
29.828012,12,41.824995
36.431145,12,41.870116
46.511924,12,41.915394
49.80007,12,41.960275
19.558342,12,42.005057
39.113813,12,42.04986
23.706612,12,42.094664
25.634646,12,42.143228
49.895936,12,42.188653
60.320755,12,42.233292
42.658872,12,42.277794
12.770743,12,42.32241
7.314473,12,42.366951
70.705198,12,42.411436
9.271485,12,42.455865
43.739662,12,42.500527
7.945139,12,42.544598
40.842168,12,42.589893
46.101362,12,42.634188
44.30169,12,42.679358
32.933087,12,42.723395
21.513344,12,42.768165
42.402876,12,42.813658
46.729652,12,42.858657
7.946698,12,42.902967
48.537403,12,42.947998
37.799385,12,42.993099
46.509671,12,43.037449
25.742331,12,43.081759
35.492241,12,43.126145
56.222357,12,43.170448
35.347433,12,43.215521
50.312593,12,43.260686
7.285474,12,43.305502
51.002671,12,43.350269
51.870959,12,43.395292
57.773671,12,43.440525
44.018341,12,43.485519
41.313529,12,43.5301
32.381191,12,43.574856
41.586902,12,43.62002
51.66023,12,43.66468
50.284744,12,43.709189
58.058583,12,43.756769
48.98696,12,43.802342
54.684371,12,43.846888
56.763889,12,43.892269
30.363996,12,43.936707
54.150973,12,43.981448
54.003843,12,44.026566
42.882078,12,44.071292
48.115751,12,44.116304
45.614042,12,44.161183
51.426163,12,44.206671
49.633908,12,44.251489
50.68108,12,44.296229
52.145693,12,44.340853
49.543594,12,44.38576
37.127311,12,44.430528
51.477934,12,44.475234
38.877945,12,44.519409
45.118409,12,44.564372
13.375539,12,44.608307
54.810622,12,44.653232
46.276192,12,44.697989
38.773852,12,44.743115
20.144712,12,44.788063
51.074097,12,44.832932
48.264687,12,44.877907
37.044227,12,44.922989
42.0262,12,44.967482
27.752165,12,45.012147
54.502919,12,45.057314
33.9917,12,45.102232
46.924974,12,45.250208
57.004441,12,45.294832
47.989725,12,45.339731
54.083493,12,45.387703
47.465131,12,45.432643
8.700082,12,45.476856
66.106661,12,45.522103
49.693609,12,45.567062
18.057343,12,45.611754
22.323808,12,45.656356
45.838455,12,50.657015
44.530656,12,50.70264
8.865707,12,50.747384
55.872203,12,50.792174
48.14422,12,50.837478
50.863639,12,50.882359
50.96017,12,50.927679
46.047104,12,50.972596
11.311671,12,51.016767
58.653434,12,51.062349
30.400717,12,51.107063
35.702045,12,51.152569
32.42901,12,51.197063
50.441274,12,51.242565
21.36028,12,51.286999
32.831863,12,51.331305
28.287102,12,51.376373
7.95724,12,51.42037
