#{"t_start": 1680834350.3596716, "env_id": "JPEGEncode-v0"}
r,l,t
36.436617,12,7.176966
19.946423,12,7.216922
7.729251,12,7.257375
55.780775,12,7.298849
7.786985,12,7.339976
35.455337,12,7.380242
8.018734,12,7.420809
38.957642,12,7.461227
46.980308,12,7.501869
14.261983,12,7.54247
41.301154,12,7.583631
47.818044,12,7.624067
47.430629,12,7.664477
20.621646,12,7.705054
36.525108,12,7.746048
20.045166,12,7.786326
45.188571,12,7.82661
50.583989,12,7.867467
9.75823,12,7.907743
52.423318,12,7.948933
25.101505,12,7.989387
32.563841,12,8.02963
50.745111,12,8.07109
7.292302,12,8.111555
44.024534,12,8.152469
8.032548,12,8.192699
60.113169,12,8.233009
53.925714,12,8.27394
59.372374,12,8.314463
49.250289,12,8.355758
41.535743,12,8.396426
7.72972,12,8.436943
42.012532,12,8.477917
47.245875,12,8.518733
55.073625,12,8.559349
23.569055,12,8.600263
18.961576,12,8.640062
30.44968,12,8.680419
29.520971,12,8.72087
41.360836,12,8.761376
30.802579,12,8.802322
16.330789,12,8.8429
49.956471,12,8.88292
41.549775,12,8.923755
7.952541,12,8.962981
50.956176,12,9.004493
7.856456,12,9.044301
45.459411,12,9.084661
24.960784,12,9.125671
7.585344,12,9.165859
12.842218,12,9.210805
49.082754,12,9.251863
44.103103,12,9.29266
21.732186,12,9.333079
54.932215,12,9.373374
7.942431,12,9.413502
57.455389,12,9.453881
39.366862,12,9.494373
7.348412,12,9.534618
26.766173,12,9.574619
55.850257,12,9.614947
49.110692,12,9.655799
45.982596,12,9.697109
46.082832,12,9.73767
8.671437,12,9.778002
36.715807,12,9.818668
45.94676,12,9.859339
53.821141,12,9.900131
48.731688,12,9.94057
30.589413,12,9.980943
31.17812,12,10.020803
47.493829,12,10.061665
38.993033,12,10.102737
17.562161,12,10.143165
7.94269,12,10.183242
26.315436,12,10.223393
27.106146,12,10.263188
56.855868,12,10.30878
33.313458,12,10.349116
12.116861,12,10.389421
7.610347,12,10.4294
7.800802,12,10.469409
7.329474,12,10.509728
7.578229,12,10.550174
52.761558,12,10.590182
7.948521,12,15.201043
36.335608,12,15.242274
37.329392,12,15.283976
28.789457,12,15.324948
53.336926,12,15.365505
43.378829,12,15.406494
16.02576,12,15.447107
33.736573,12,15.49014
37.278454,12,15.531554
39.450351,12,15.574654
8.177519,12,15.619845
14.792748,12,15.664256
54.290973,12,15.70839
56.276855,12,15.753768
47.332495,12,15.798914
57.571752,12,15.843933
49.687273,12,15.888712
27.29029,12,15.93369
14.833636,12,15.978432
43.177486,12,16.023163
18.192449,12,16.072277
9.949977,12,16.117167
40.61289,12,16.162209
31.291402,12,16.206652
34.315349,12,16.251359
43.64743,12,16.295673
47.090632,12,16.340961
51.400759,12,16.385742
22.289136,12,16.430413
41.254645,12,16.475987
48.235986,12,16.517068
46.297539,12,16.558124
49.593499,12,16.603836
29.102403,12,16.64848
35.953513,12,16.693293
43.36104,12,16.738363
36.985246,12,16.783624
43.556856,12,16.828476
8.833091,12,16.872909
48.156169,12,16.917638
7.840385,12,16.961969
34.169925,12,17.009037
21.272401,12,17.054435
45.141103,12,17.098887
31.71461,12,17.14332
48.587268,12,17.18749
18.594407,12,17.232834
54.035486,12,17.277961
42.541061,12,17.322694
57.531295,12,17.367876
38.483351,12,17.412833
32.043671,12,17.457427
37.66233,12,17.502258
47.42823,12,17.546916
61.657206,12,17.591404
41.461933,12,17.636416
42.801485,12,17.681861
25.771416,12,17.725862
38.859353,12,17.770336
56.011041,12,17.815814
44.824245,12,17.861092
33.056644,12,17.905327
46.657834,12,17.950421
37.614584,12,17.99598
27.493405,12,18.040992
44.792185,12,18.086235
44.44403,12,18.130891
50.589938,12,18.176627
63.035577,12,18.22185
52.026776,12,18.267272
7.954754,12,18.311647
26.717607,12,18.355957
57.438043,12,18.401229
45.520045,12,18.445723
47.337932,12,18.490967
26.793185,12,18.535578
41.77415,12,18.580296
49.430319,12,18.625197
49.290158,12,18.67022
44.180082,12,18.715329
35.850352,12,18.760443
24.98636,12,18.805642
37.597712,12,18.850599
31.399228,12,18.896311
36.745334,12,18.940919
40.558888,12,23.970791
29.125049,12,24.015836
44.693224,12,24.060356
48.277598,12,24.105853
45.537926,12,24.150526
52.722864,12,24.195538
56.451701,12,24.241117
48.283092,12,24.287093
46.871431,12,24.332127
28.32166,12,24.376489
42.879621,12,24.422007
47.95591,12,24.466602
49.36801,12,24.511746
48.218406,12,24.556578
41.70765,12,24.602022
54.22089,12,24.647053
42.452485,12,24.692064
36.325445,12,24.737151
38.225728,12,24.782357
41.671093,12,24.830066
27.722744,12,24.874908
46.175517,12,24.920742
14.681271,12,24.966004
44.636921,12,25.010915
34.829325,12,25.055893
48.727696,12,25.10102
41.335593,12,25.1462
8.005682,12,25.191206
31.015529,12,25.236116
37.231392,12,25.280906
44.565691,12,25.325348
8.265172,12,25.369946
8.306065,12,25.414351
47.843909,12,25.458963
52.117255,12,25.50385
36.248506,12,25.548544
49.596677,12,25.594103
42.173797,12,25.639583
43.001352,12,25.834376
7.957935,12,25.879328
40.559829,12,25.92745
7.940487,12,25.972354
27.469118,12,26.017688
12.371503,12,26.062596
46.773184,12,26.107872
13.988009,12,26.152505
9.994685,12,26.196932
51.29078,12,26.242618
43.621686,12,26.288142
41.016912,12,26.333737
44.672386,12,26.379766
39.280593,12,26.42527
30.303686,12,26.470431
13.903208,12,26.514814
50.731461,12,26.560237
50.049507,12,26.605021
11.502285,12,26.649642
47.267463,12,26.694856
25.271773,12,26.739977
40.862938,12,26.784529
39.083196,12,26.830141
39.071537,12,26.875345
55.714928,12,26.920413
49.403823,12,26.965768
30.149943,12,27.010298
36.217431,12,27.058224
36.293786,12,27.10329
20.695862,12,27.14849
38.779254,12,27.193019
49.666908,12,27.237514
36.621367,12,27.28246
41.342007,12,27.327942
45.364473,12,27.373391
30.067563,12,27.417838
38.83041,12,27.462974
41.11266,12,27.508628
44.211246,12,27.553688
40.451116,12,27.598589
27.246089,12,27.643535
38.593157,12,27.687855
47.246319,12,27.732767
52.851818,12,27.776978
49.676807,12,27.821694
41.227506,12,27.866929
53.1962,12,27.911875
39.657393,12,27.95731
44.736957,12,33.012445
12.351319,12,33.057479
48.532223,12,33.103135
44.264626,12,33.147835
40.684479,12,33.193078
7.950004,12,33.237913
7.944842,12,33.282714
13.139205,12,33.327405
25.752397,12,33.371967
55.377806,12,33.417426
48.969273,12,33.462425
47.23692,12,33.507607
34.217354,12,33.552716
26.378212,12,33.597437
11.350072,12,33.642609
53.812125,12,33.690871
44.159901,12,33.735939
40.040026,12,33.78071
34.31568,12,33.825767
43.211706,12,33.870463
36.040987,12,33.915221
45.744038,12,33.960742
49.233619,12,34.005819
50.160256,12,34.051049
47.155423,12,34.09634
29.065584,12,34.141598
55.856167,12,34.186765
44.538599,12,34.23231
40.779463,12,34.278123
12.690184,12,34.322891
43.310884,12,34.367482
45.037596,12,34.412677
30.275297,12,34.458107
27.755265,12,34.50318
44.296401,12,34.54848
38.221358,12,34.593578
43.41162,12,34.637634
46.856576,12,34.681831
38.518623,12,34.726985
48.922271,12,34.771893
55.24601,12,34.81653
49.50767,12,34.86178
43.256401,12,34.906883
46.130746,12,34.951496
40.095625,12,34.996821
43.796487,12,35.045316
52.022512,12,35.09033
41.871729,12,35.135318
44.025632,12,35.180715
51.280117,12,35.225513
37.645437,12,35.270752
51.376389,12,35.316344
51.555114,12,35.36102
16.289693,12,35.405788
49.086103,12,35.451031
29.559717,12,35.495536
7.284526,12,35.539881
52.354759,12,35.584324
57.900223,12,35.629511
42.280359,12,35.674457
40.701582,12,35.719651
29.076019,12,35.764844
46.335474,12,35.809885
30.122374,12,35.854844
50.74134,12,35.899868
42.612907,12,35.944961
45.265758,12,35.990576
16.334779,12,36.035313
54.48649,12,36.079751
43.164711,12,36.124087
17.06009,12,36.168644
36.812606,12,36.213632
50.481039,12,36.259066
29.100151,12,36.303245
26.785246,12,36.34804
58.881178,12,36.396045
46.997447,12,36.441459
35.908527,12,36.486218
26.836218,12,36.53153
33.539802,12,36.576212
23.947143,12,36.620929
9.202558,12,36.665639
49.399836,12,36.709445
36.406894,12,36.754855
51.722549,12,36.800239
56.554269,12,41.779803
56.953767,12,41.824962
53.885057,12,41.870064
51.630632,12,41.915351
7.693956,12,41.960204
48.97896,12,42.005017
48.692093,12,42.049841
35.671823,12,42.094628
46.486446,12,42.143196
34.085112,12,42.188603
46.888494,12,42.233294
7.94269,12,42.27772
27.388604,12,42.322352
44.504917,12,42.366893
14.382019,12,42.411355
25.090764,12,42.455832
21.786097,12,42.500503
32.695016,12,42.544573
57.25468,12,42.589871
51.313685,12,42.634159
47.136406,12,42.679327
20.710363,12,42.723335
55.348649,12,42.76816
63.149654,12,42.813628
28.016888,12,42.858582
58.633341,12,42.902927
43.937953,12,42.947975
29.141165,12,42.993042
44.408913,12,43.037411
28.462826,12,43.081716
21.947975,12,43.12607
7.947302,12,43.170374
39.562856,12,43.21551
50.104011,12,43.260663
55.257193,12,43.30547
48.366886,12,43.350229
44.476083,12,43.395263
22.105776,12,43.44047
25.472059,12,43.485473
42.125666,12,43.530062
36.682663,12,43.574778
42.331069,12,43.619988
34.55034,12,43.66466
7.007005,12,43.709114
59.520393,12,43.756769
48.873547,12,43.802282
10.678589,12,43.846816
43.142244,12,43.892237
44.378184,12,43.936632
37.369588,12,43.981399
44.669907,12,44.026521
50.613865,12,44.071262
42.837949,12,44.116287
28.054183,12,44.161139
54.212824,12,44.206642
50.852699,12,44.25145
46.402356,12,44.296216
11.670677,12,44.340778
43.319438,12,44.385746
40.30793,12,44.430496
44.986422,12,44.4752
9.115027,12,44.519335
30.572219,12,44.564345
18.792795,12,44.608266
48.020859,12,44.653198
48.735876,12,44.697962
37.365031,12,44.743081
56.810632,12,44.788052
20.670742,12,44.832874
52.151277,12,44.877898
45.311193,12,44.922954
43.279113,12,44.967448
48.108405,12,45.01213
49.655364,12,45.057274
32.495899,12,45.102213
47.012672,12,45.250185
8.395196,12,45.294751
