#{"t_start": 1680720630.1652129, "env_id": "JPEGEncode-v0"}
r,l,t
0.000544,12,0.093484
0.000604,12,0.120243
0.000561,12,0.147441
0.000668,12,0.175214
0.000585,12,0.201921
0.000675,12,0.228437
0.000508,12,0.254199
0.00065,12,0.282313
0.000628,12,0.308583
0.0007,12,0.336845
0.000597,12,0.364806
0.000705,12,0.393284
0.000713,12,0.422197
0.000559,12,0.448779
0.000485,12,0.475603
0.000593,12,0.502503
0.000587,12,0.530317
0.000597,12,0.555208
0.000717,12,0.583862
0.000688,12,0.611828
0.000675,12,0.639044
0.000458,12,0.666367
0.000635,12,0.694817
0.000668,12,0.7219
0.000529,12,0.749158
0.000646,12,0.776858
0.000562,12,0.803009
0.000442,12,0.829262
0.000571,12,0.856218
0.000664,12,0.883167
0.00065,12,0.90878
0.000551,12,0.935811
0.000548,12,0.960909
0.000666,12,0.987239
0.000525,12,1.01576
0.000619,12,1.045763
0.000612,12,1.07304
0.000614,12,1.098973
0.000589,12,1.125445
0.000518,12,1.151968
0.000621,12,1.17828
0.000651,12,1.205445
0.000477,12,1.232289
0.000476,12,1.258003
0.000687,12,1.286094
0.000666,12,1.313553
0.00061,12,1.341674
0.000486,12,1.370428
0.000645,12,1.399396
0.000657,12,1.426418
0.000483,12,1.453273
0.000519,12,1.480347
0.000637,12,1.506538
0.000489,12,1.533345
0.000547,12,1.558119
0.000616,12,1.585306
0.000514,12,1.611741
0.000587,12,1.637602
0.00062,12,1.666018
0.000589,12,1.69585
0.000667,12,1.721369
0.000613,12,1.7473
0.000605,12,1.773833
0.000618,12,1.799886
0.000497,12,1.826726
0.000513,12,1.853251
0.00047,12,1.880353
0.000655,12,1.907463
0.00059,12,1.935179
0.000606,12,1.962422
0.000617,12,1.988058
0.000617,12,2.015164
0.000631,12,2.042975
0.000657,12,2.07029
0.000583,12,2.096905
0.000473,12,2.122404
0.000481,12,2.149558
0.000566,12,2.174932
0.000581,12,2.199857
0.000649,12,2.226992
0.0007,12,2.257094
0.000651,12,2.285481
0.000557,12,2.311527
0.00062,12,2.33808
0.000598,12,2.364527
