#{"t_start": 1680730256.0684566, "env_id": "JPEGEncode-v0"}
r,l,t
0.0005,12,4.018665
0.000532,12,4.053129
0.000536,12,4.089206
0.000604,12,4.124824
0.0006,12,4.158833
0.000598,12,4.191588
0.000589,12,4.223465
0.000436,12,4.255069
0.000603,12,4.286554
0.000545,12,4.318954
0.000595,12,4.349961
0.000591,12,4.380874
0.000602,12,4.411394
0.000599,12,4.442561
0.00049,12,4.473573
0.000629,12,4.50416
0.000581,12,4.53528
0.000584,12,4.566946
0.000599,12,4.598832
0.000518,12,4.630666
0.000447,12,4.662411
0.000596,12,4.693536
0.000568,12,4.725385
0.000435,12,4.75683
0.00059,12,4.788574
0.000602,12,4.820877
0.000464,12,4.852594
0.000469,12,4.884673
0.000449,12,4.916197
0.000598,12,4.947474
0.000594,12,4.977984
0.000573,12,5.010209
0.000595,12,5.042936
0.000597,12,5.075175
0.000522,12,5.107757
0.000457,12,5.141147
0.000436,12,5.173993
0.000542,12,5.20738
0.000499,12,5.2391
0.000588,12,5.269901
0.000519,12,5.301612
0.000557,12,5.33287
0.000578,12,5.365045
0.000493,12,5.396586
0.000597,12,5.427585
0.000558,12,5.459196
0.000561,12,5.491512
0.000587,12,5.522517
0.000434,12,5.555003
0.00054,12,5.586807
0.000556,12,5.621068
0.000613,12,5.657561
0.000616,12,5.691188
0.0006,12,5.724496
0.000588,12,5.757164
0.000601,12,5.789386
0.000523,12,5.823037
0.00058,12,5.854368
0.000565,12,5.885853
0.000443,12,5.916274
0.000593,12,5.94695
0.000601,12,5.977942
0.00058,12,6.008865
0.000603,12,6.040295
0.000592,12,6.070651
0.000551,12,6.102038
0.000611,12,6.133141
0.000503,12,6.164194
0.000595,12,6.194842
0.000592,12,6.226025
0.000436,12,6.256933
0.000498,12,6.288229
0.000572,12,6.320848
0.000598,12,6.352483
0.000545,12,6.383717
0.000589,12,6.414884
0.000511,12,6.445316
0.000444,12,6.476057
0.000436,12,6.50714
0.000538,12,6.539109
0.000546,12,6.570331
0.00057,12,6.601561
0.000488,12,6.631586
0.000596,12,6.662375
0.000602,12,6.693486
0.000473,12,11.363258
0.000482,12,11.394962
0.000457,12,11.426013
0.000451,12,11.457342
0.000441,12,11.488604
0.000425,12,11.521266
0.000461,12,11.552468
0.00052,12,11.58331
0.000473,12,11.614286
0.000444,12,11.644706
0.000477,12,11.675547
0.000454,12,11.707649
0.000439,12,11.738571
0.000439,12,11.771488
0.000489,12,11.804408
0.000447,12,11.840325
0.000433,12,11.875123
0.000442,12,11.908014
0.000449,12,11.94039
0.000468,12,11.972272
0.000452,12,12.003911
0.000488,12,12.036016
0.000595,12,12.068559
0.000448,12,12.099087
0.00043,12,12.130177
0.000544,12,12.161924
0.000431,12,12.192509
0.000449,12,12.223364
0.000441,12,12.255733
0.000468,12,12.288277
0.000443,12,12.321002
0.000549,12,12.352035
0.000501,12,12.383621
0.000451,12,12.41541
0.00043,12,12.447916
0.000448,12,12.479995
0.000459,12,12.511307
0.000492,12,12.542281
0.000436,12,12.573707
0.000453,12,12.604802
0.000517,12,12.637129
0.000449,12,12.669411
0.000454,12,12.700411
0.000506,12,12.731328
0.000474,12,12.762349
0.000455,12,12.793764
0.000453,12,12.824871
0.000437,12,12.856786
0.000449,12,12.888716
0.000478,12,12.919859
0.000504,12,12.95159
0.000511,12,12.98515
0.000443,12,13.017871
0.000453,12,13.050964
0.000429,12,13.083355
0.000449,12,13.115094
0.000442,12,13.146907
0.000432,12,13.178918
0.000437,12,13.210037
0.000446,12,13.240428
0.000443,12,13.2724
0.000463,12,13.303843
0.000453,12,13.336313
0.000448,12,13.36692
0.000468,12,13.398161
0.000449,12,13.429087
0.000481,12,13.460502
0.000427,12,13.49422
0.000466,12,13.527656
0.000446,12,13.559656
0.00046,12,13.591192
0.000466,12,13.623336
0.000463,12,13.655498
0.000458,12,13.688532
0.000465,12,13.720988
0.000482,12,13.754725
0.000468,12,13.787857
0.000488,12,13.818798
0.000449,12,13.85107
0.000448,12,13.88204
0.000467,12,13.913796
0.000444,12,13.945403
0.000459,12,13.977265
0.000489,12,14.009729
0.000462,12,14.044151
0.000522,12,18.561289
0.000432,12,18.591995
0.000429,12,18.622747
0.000429,12,18.654888
0.000428,12,18.686439
0.000432,12,18.716911
0.000432,12,18.747821
0.000428,12,18.777832
0.000427,12,18.808644
0.000432,12,18.839354
0.00043,12,18.870171
0.000426,12,18.902904
0.000444,12,18.935525
0.000433,12,18.966558
0.000426,12,18.999004
0.000432,12,19.029922
0.000426,12,19.060967
0.00043,12,19.091607
0.00043,12,19.122071
0.000453,12,19.152989
0.000426,12,19.187091
0.000427,12,19.217314
0.00043,12,19.248317
0.000428,12,19.279788
0.000425,12,19.310957
0.000427,12,19.342209
0.000433,12,19.374765
0.000427,12,19.406435
0.000438,12,19.438939
0.000431,12,19.472272
0.000443,12,19.504761
0.000426,12,19.53757
0.000437,12,19.569912
0.000427,12,19.602756
0.000435,12,19.636608
0.000427,12,19.666854
0.000426,12,19.698366
0.000428,12,19.728884
0.000438,12,19.880441
0.000427,12,19.911961
0.000429,12,19.944023
0.000426,12,19.975073
0.000433,12,20.007004
0.000427,12,20.037934
0.000432,12,20.068545
0.000429,12,20.099408
0.000426,12,20.129744
0.000442,12,20.160493
0.000431,12,20.191196
0.000428,12,20.222494
0.000428,12,20.25346
0.000431,12,20.285185
0.000427,12,20.315544
0.000432,12,20.346034
0.000429,12,20.376886
0.000433,12,20.408208
0.000431,12,20.440539
0.000435,12,20.472923
0.000428,12,20.50531
0.000425,12,20.538619
0.000426,12,20.571245
0.00043,12,20.60287
0.000438,12,20.634923
0.000432,12,20.66678
0.000434,12,20.698704
0.000425,12,20.729968
0.00043,12,20.760398
0.000432,12,20.791797
0.000427,12,20.821996
0.000427,12,20.852549
0.000429,12,20.883468
0.000432,12,20.91518
0.000427,12,20.947383
0.00043,12,20.979805
0.00043,12,21.010452
0.000431,12,21.043498
0.00043,12,21.076474
0.000428,12,21.111002
0.000427,12,21.14488
0.000428,12,21.177013
0.00044,12,21.209685
0.000434,12,21.241507
0.000425,12,21.273509
0.000428,12,21.305156
0.000441,12,21.337043
0.000432,12,21.369903
0.000679,12,25.863089
0.000593,12,25.895241
0.000597,12,25.927918
0.000589,12,25.960018
0.000603,12,25.992698
0.000571,12,26.026311
0.000452,12,26.058645
0.000598,12,26.090146
0.000587,12,26.122153
0.00044,12,26.154797
0.000558,12,26.188329
0.000588,12,26.219398
0.000479,12,26.250511
0.000592,12,26.28291
0.000501,12,26.315591
0.000547,12,26.34745
0.00059,12,26.379811
0.000472,12,26.412021
0.00061,12,26.445225
0.000594,12,26.477279
0.000553,12,26.509
0.000497,12,26.540098
0.000526,12,26.573392
0.000591,12,26.606285
0.000502,12,26.63861
0.000585,12,26.671787
0.000585,12,26.703107
0.000596,12,26.736298
0.000582,12,26.76787
0.000601,12,26.800871
0.000492,12,26.832524
0.000604,12,26.864139
0.000459,12,26.895985
0.000521,12,26.927697
0.000595,12,26.959234
0.00044,12,26.990509
0.000598,12,27.023124
0.000595,12,27.056125
0.000588,12,27.08852
0.000457,12,27.120091
0.000571,12,27.151135
0.000589,12,27.183089
0.000604,12,27.215204
0.000601,12,27.246839
0.000559,12,27.278537
0.000583,12,27.310544
0.000554,12,27.342779
0.000592,12,27.37646
0.000442,12,27.408673
0.000446,12,27.440549
0.000526,12,27.4727
0.000593,12,27.504778
0.000593,12,27.537733
0.000589,12,27.569082
0.000594,12,27.602592
0.000538,12,27.635943
0.000625,12,27.669784
0.000505,12,27.702711
0.000591,12,27.738471
0.000588,12,27.771888
0.000433,12,27.804297
0.000495,12,27.838617
0.000484,12,27.871105
0.000596,12,27.905379
0.0006,12,27.937196
0.0006,12,27.970002
0.000493,12,28.001919
0.00061,12,28.033719
0.000525,12,28.06711
0.000456,12,28.097972
0.000498,12,28.130398
0.000443,12,28.16216
0.000596,12,28.193808
0.000595,12,28.225497
0.000592,12,28.258231
0.000494,12,28.289656
0.000589,12,28.322148
0.000542,12,28.353907
0.000599,12,28.386896
0.000543,12,28.419907
0.000596,12,28.452535
0.000496,12,28.483819
0.000538,12,28.514856
0.000597,12,28.547888
0.000591,12,28.579745
0.00049,12,33.030829
0.000434,12,33.062694
0.000428,12,33.094762
0.00043,12,33.126298
0.000437,12,33.157007
0.000427,12,33.188815
0.00043,12,33.220684
0.000431,12,33.252843
0.00043,12,33.28378
0.000432,12,33.315974
0.00043,12,33.34793
0.000428,12,33.378274
0.000434,12,33.409921
0.000428,12,33.440638
0.000428,12,33.471376
0.000425,12,33.50265
0.000429,12,33.533823
0.000429,12,33.565246
0.000428,12,33.595848
0.000436,12,33.626201
0.000428,12,33.658765
0.000427,12,33.690591
0.000428,12,33.721076
0.000442,12,33.751568
0.000432,12,33.781891
0.000428,12,33.812582
0.000431,12,33.843148
0.000427,12,33.873376
0.000447,12,33.905822
0.000434,12,33.938401
0.000428,12,33.971361
0.000427,12,34.003663
0.000447,12,34.034703
0.000443,12,34.065481
0.000426,12,34.097866
0.000425,12,34.130131
0.00043,12,34.162576
0.000455,12,34.196094
0.000432,12,34.226531
0.00043,12,34.257129
0.000429,12,34.287975
0.000426,12,34.31897
0.000427,12,34.350346
0.000432,12,34.381445
0.000429,12,34.412935
0.000428,12,34.444168
0.00044,12,34.476137
0.000431,12,34.507228
0.000428,12,34.538704
0.000428,12,34.570055
0.000437,12,34.602096
0.000433,12,34.632956
0.000431,12,34.66462
0.000426,12,34.697064
0.000426,12,34.7307
0.000429,12,34.763683
0.000429,12,34.794433
0.000426,12,34.826411
0.00043,12,34.857206
0.000427,12,34.887826
0.000446,12,34.91846
0.000429,12,34.948984
0.000427,12,34.979116
0.000425,12,35.009707
0.000429,12,35.040354
0.000446,12,35.070577
0.000437,12,35.101619
0.000432,12,35.132874
0.000429,12,35.16392
0.00043,12,35.194945
0.00043,12,35.226005
0.000425,12,35.257419
0.000435,12,35.287863
0.000427,12,35.318201
0.000438,12,35.349046
0.000429,12,35.475973
0.000472,12,35.509249
0.00044,12,35.542249
0.000429,12,35.5767
0.000432,12,35.611149
0.000427,12,35.644667
0.000428,12,35.67708
0.00043,12,35.707318
0.00043,12,35.737574
0.000432,12,35.767628
0.000435,12,40.260685
0.000501,12,40.291815
0.000592,12,40.322335
0.000523,12,40.354254
0.00057,12,40.385561
0.000518,12,40.417076
0.000559,12,40.448787
0.000518,12,40.481521
0.000567,12,40.512748
0.000434,12,40.543744
0.000431,12,40.574895
0.00059,12,40.605702
0.000462,12,40.636284
0.000432,12,40.668646
0.000567,12,40.700634
0.000529,12,40.733723
0.000431,12,40.765145
0.000541,12,40.797497
0.000469,12,40.830125
0.00056,12,40.862533
0.000618,12,40.895075
0.000557,12,40.927525
0.00049,12,40.958874
0.000576,12,40.991896
0.000581,12,41.023123
0.000506,12,41.05397
0.000586,12,41.0857
0.000543,12,41.116683
0.0006,12,41.148707
0.000551,12,41.180366
0.000463,12,41.212474
0.000599,12,41.243535
0.000539,12,41.275645
0.000585,12,41.307504
0.000589,12,41.33963
